71.03,969.35,6,2
71.02,969.26,6,2
71.01,969.23,6,2
71,969.29,6,2
70.99,969.49,6,2
70.98,969.78,6,2
70.97,970.09,6,2
70.96,970.4,6,2
70.95,970.69,6,2
70.94,970.89,6,2
70.93,970.95,6,2
70.92,970.99,6,2
70.91,971.11,6,2
70.9,971.38,6,2
70.89,971.88,6,2
70.88,972.62,6,2
70.87,973.52,6,2
70.86,974.5,6,2
70.85,975.48,6,2
70.84,976.45,6,2
70.83,977.37,6,2
70.82,978.22,6,2
70.81,979.01,6,2
70.8,979.77,6,2
70.79,980.52,6,2
70.78,981.28,6,2
70.77,982.04,6,2
70.762,982.8,6,2
70.756,983.54,6,2
70.752,984.25,6,2
70.75,984.92,6,2
70.75,985.6,6,2
70.75,986.28,6,2
70.75,986.97,6,2
70.75,987.66,6,2
70.75,988.36,6,2
70.75,989.11,6,2
70.75,989.92,6,2
70.75,990.79,6,2
70.75,991.72,6,2
70.75,992.7,6,2
70.75,993.71,6,2
70.75,994.75,6,2
70.75,995.8,6,2
70.75,996.87,6,2
70.75,997.93,6,2
70.75,998.99,6,2
70.75,1000,6,2
70.752,1001,6,2
70.756,1001.9,6,2
70.762,1002.6,6,2
70.77,1003.3,6,2
70.782,1003.8,6,2
70.794,1004.3,6,2
70.806,1004.7,6,2
70.818,1005.1,6,2
70.83,1005.5,6,2
70.838,1005.9,6,2
70.846,1006.3,6,2
70.854,1006.8,6,2
70.862,1007.2,6,2
70.87,1007.8,6,2
70.88,1008.4,6,2
70.888,1009,6,2
70.894,1009.8,6,2
70.898,1010.5,6,2
70.9,1011.3,6,2
70.902,1012.1,6,2
70.904,1012.9,6,2
70.906,1013.7,6,2
70.908,1014.5,6,2
70.91,1015.4,6,2
70.908,1016.2,6,2
70.902,1017.1,6,2
70.892,1018,6,2
70.878,1018.9,6,2
70.86,1019.9,6,2
70.842,1020.8,6,2
70.826,1021.6,6,2
70.812,1022.5,6,2
70.8,1023.4,6,2
70.79,1024.2,6,2
70.78,1025.1,6,2
70.768,1026,6,2
70.754,1026.9,6,2
70.738,1027.7,6,2
70.72,1028.6,6,2
70.7,1029.5,6,2
70.682,1030.4,6,2
70.666,1031.4,6,2
70.652,1032.3,6,2
70.64,1033.3,6,2
70.628,1034.2,6,2
70.616,1035.1,6,2
70.604,1036,6,2
70.592,1036.8,6,2
70.58,1037.7,6,2
70.57,1038.5,6,2
70.56,1039.2,6,2
70.55,1040,6,2
70.54,1040.7,6,2
70.53,1041.4,6,2
70.52,1042,6,2
70.526,1042.7,6,2
70.548,1043.3,6,2
70.586,1043.8,6,2
70.64,1044.3,6,2
70.71,1044.8,6,2
70.78,1045.1,6,2
70.85,1045.5,6,2
70.92,1045.8,6,2
70.99,1046.1,6,2
71.06,1046.3,6,2
71.13,1046.6,6,2
71.2,1046.9,6,2
71.27,1047.1,6,2
71.34,1047.4,6,2
71.41,1047.6,6,2
71.48,1047.8,6,2
71.55,1048,6,2
71.62,1048.1,6,2
71.69,1048.3,6,2
71.76,1048.4,6,2
71.83,1048.4,6,2
71.9,1048.4,6,2
71.97,1048.4,6,2
72.04,1048.4,6,2
72.11,1048.3,6,2
72.18,1048.3,6,2
72.25,1048.2,6,2
72.32,1048.2,6,2
72.39,1048.1,6,2
72.46,1048,6,2
72.528,1047.9,6,2
72.594,1047.8,6,2
72.658,1047.6,6,2
72.72,1047.5,6,2
72.78,1047.3,6,2
72.84,1047.1,6,2
72.9,1046.9,6,2
72.96,1046.6,6,2
73.02,1046.4,6,2
73.08,1046.2,6,2
73.132,1046,6,2
73.176,1045.8,6,2
73.212,1045.6,6,2
73.24,1045.3,6,2
73.26,1045,6,2
73.276,1044.7,6,2
73.288,1044.4,6,2
73.296,1044.1,6,2
73.3,1043.7,6,2
73.3,1043.4,6,2
73.3,1043,6,2
73.3,1042.7,6,2
73.3,1042.4,6,2
73.3,1042,6,2
73.3,1041.7,6,2
73.3,1041.4,6,2
73.3,1041,6,2
73.3,1040.7,6,2
73.3,1040.3,6,2
73.3,1040,6,2
73.302,1039.7,6,2
73.306,1039.4,6,2
73.312,1039.1,6,2
73.32,1038.9,6,2
73.33,1038.6,6,2
73.342,1038.4,6,2
73.356,1038.2,6,2
73.372,1038,6,2
73.39,1037.8,6,2
73.41,1037.6,6,2
73.432,1037.3,6,2
73.456,1037.1,6,2
73.482,1036.9,6,2
73.51,1036.7,6,2
73.54,1036.5,6,2
73.57,1036.4,6,2
73.6,1036.3,6,2
73.63,1036.3,6,2
73.66,1036.2,6,2
73.69,1036.3,6,2
73.724,1036.3,6,2
73.762,1036.3,6,2
73.804,1036.2,6,2
73.85,1036.2,6,2
73.9,1036.1,6,2
73.95,1036.1,6,2
74,1036.1,6,2
74.05,1036.2,6,2
74.1,1036.3,6,2
74.15,1036.4,6,2
74.198,1036.5,6,2
74.244,1036.6,6,2
74.288,1036.7,6,2
74.33,1036.8,6,2
74.37,1037,6,2
74.41,1037.1,6,2
74.45,1037.3,6,2
74.49,1037.6,6,2
74.53,1037.8,6,2
74.57,1038.1,6,2
74.594,1038.4,6,2
74.602,1038.7,6,2
74.594,1039.1,6,2
74.57,1039.5,6,2
74.53,1040,6,2
74.49,1040.5,6,2
74.45,1041,6,2
74.41,1041.6,6,2
74.37,1042.2,6,2
74.33,1042.7,6,2
74.288,1043.3,6,2
74.244,1043.8,6,2
74.198,1044.4,6,2
74.15,1045,6,2
74.1,1045.6,6,2
74.05,1046.2,6,2
74,1046.8,6,2
73.95,1047.5,6,2
73.9,1048.1,6,2
73.85,1048.7,6,2
73.802,1049.5,6,2
73.756,1050.2,6,2
73.712,1051,6,2
73.67,1051.8,6,2
73.63,1052.6,6,2
73.588,1053.3,6,2
73.544,1054.1,6,2
73.498,1054.9,6,2
73.45,1055.6,6,2
73.4,1056.4,6,2
73.354,1057.2,6,2
73.312,1058.1,6,2
73.274,1058.9,6,2
73.24,1059.8,6,2
73.21,1060.7,6,2
73.174,1061.6,6,2
73.132,1062.5,6,2
73.084,1063.4,6,2
73.03,1064.3,6,2
72.97,1065.1,6,2
72.918,1066,6,2
72.874,1066.8,6,2
72.838,1067.7,6,2
72.81,1068.6,6,2
72.79,1069.5,6,2
72.772,1070.4,6,2
72.756,1071.3,6,2
72.742,1072.2,6,2
72.73,1073.1,6,2
72.72,1074,6,2
72.712,1075,6,2
72.706,1075.9,6,2
72.702,1076.8,6,2
72.7,1077.7,6,2
72.7,1078.7,6,2
72.698,1079.6,6,2
72.694,1080.5,6,2
72.688,1081.5,6,2
72.68,1082.4,6,2
72.67,1083.3,6,2
72.656,1084.3,6,2
72.638,1085.2,6,2
72.616,1086.1,6,2
72.59,1087.1,6,2
72.56,1088,6,2
72.53,1089,6,2
72.5,1090,6,2
72.47,1091.1,6,2
72.44,1092.1,6,2
72.41,1093.2,6,2
72.378,1094.2,6,2
72.344,1095.1,6,2
72.308,1096,6,2
72.27,1096.8,6,2
72.23,1097.5,6,2
72.192,1098.1,6,2
72.156,1098.8,6,2
72.122,1099.5,6,2
72.09,1100.1,6,2
72.06,1100.8,6,2
72.026,1101.6,6,2
71.988,1102.4,6,2
71.946,1103.2,6,2
71.9,1104.1,6,2
71.85,1104.9,6,2
71.798,1105.8,6,2
71.744,1106.6,6,2
71.688,1107.4,6,2
71.63,1108.2,6,2
71.57,1108.9,6,2
71.51,1109.6,6,2
71.45,1110.4,6,2
71.39,1111.2,6,2
71.33,1112,6,2
71.27,1112.8,6,2
71.21,1113.6,6,2
71.15,1114.3,6,2
71.09,1115.1,6,2
71.03,1115.8,6,2
70.97,1116.6,6,2
70.91,1117.3,6,2
70.85,1118,6,2
70.79,1118.8,6,2
70.73,1119.5,6,2
70.67,1120.2,6,2
70.61,1120.9,6,2
70.55,1121.6,6,2
70.49,1122.3,6,2
70.43,1123,6,2
70.37,1123.8,6,2
70.312,1124.6,6,2
70.256,1125.5,6,2
70.202,1126.3,6,2
70.15,1127.1,6,2
70.1,1127.9,6,2
70.05,1128.7,6,2
70,1129.5,6,2
69.95,1130.4,6,2
69.9,1131.2,6,2
69.85,1132.1,6,2
69.798,1132.9,6,2
69.744,1133.8,6,2
69.688,1134.6,6,2
69.63,1135.5,6,2
69.57,1136.3,6,2
69.514,1137.2,6,2
69.462,1138,6,2
69.414,1138.8,6,2
69.37,1139.7,6,2
69.33,1140.5,6,2
69.288,1141.3,6,2
69.244,1142.2,6,2
69.198,1143,6,2
69.15,1143.9,6,2
69.1,1144.7,6,2
69.06,1145.5,6,2
69.03,1146.4,6,2
69.01,1147.2,6,2
69,1148,6,2
69,1148.8,6,2
68.996,1149.6,6,2
68.988,1150.5,6,2
68.976,1151.3,6,2
68.96,1152.1,6,2
68.94,1152.9,6,2
68.926,1153.8,6,2
68.918,1154.6,6,2
68.916,1155.4,6,2
68.92,1156.2,6,2
68.93,1157.1,6,2
68.94,1157.9,6,2
68.946,1158.7,6,2
68.948,1159.6,6,2
68.946,1160.4,6,2
68.94,1161.3,6,2
68.93,1162.1,6,2
68.918,1163,6,2
68.904,1163.8,6,2
68.888,1164.6,6,2
68.87,1165.4,6,2
68.854,1166.1,6,2
68.84,1166.9,6,2
68.828,1167.6,6,2
68.818,1168.4,6,2
68.81,1169,6,2
68.8,1169.6,6,2
68.79,1170.2,6,2
68.78,1170.7,6,2
68.77,1171.2,6,2
68.76,1171.6,6,2
68.752,1172.1,6,2
68.746,1172.7,6,2
68.742,1173.3,6,2
68.74,1174.1,6,2
68.74,1174.9,6,2
68.738,1175.7,6,2
68.734,1176.5,6,2
68.728,1177.2,6,2
68.72,1177.9,6,2
68.71,1178.6,6,2
68.702,1179.2,6,2
68.704,1179.8,6,2
68.716,1180.4,6,2
68.738,1181,6,2
68.77,1181.5,6,2
68.81,1182,6,2
68.848,1182.6,6,2
68.884,1183.1,6,2
68.918,1183.6,6,2
68.95,1184.2,6,2
68.98,1184.7,6,2
69.01,1185.2,6,2
69.04,1185.6,6,2
69.07,1186.1,6,2
69.1,1186.5,6,2
69.13,1186.9,6,2
69.16,1187.4,6,2
69.19,1187.8,6,2
69.22,1188.2,6,2
69.25,1188.7,6,2
69.28,1189.1,6,2
69.31,1189.5,6,2
69.34,1189.9,6,2
69.37,1190.3,6,2
69.4,1190.8,6,2
69.43,1191.2,6,2
69.46,1191.5,6,2
69.49,1191.9,6,2
69.52,1192.2,6,2
69.55,1192.5,6,2
69.58,1192.8,6,2
69.618,1193,6,2
69.664,1193.2,6,2
69.718,1193.3,6,2
69.78,1193.5,6,2
69.85,1193.7,6,2
69.918,1193.8,6,2
69.984,1193.9,6,2
70.048,1194,6,2
70.11,1194.1,6,2
70.17,1194.1,6,2
70.23,1194.2,6,2
70.29,1194.2,6,2
70.35,1194.3,6,2
70.41,1194.3,6,2
70.468,1194.3,6,2
70.524,1194.3,6,2
70.578,1194.3,6,2
70.63,1194.3,6,2
70.68,1194.3,6,2
70.73,1194.2,6,2
70.778,1194.2,6,2
70.824,1194.2,6,2
70.868,1194.1,6,2
70.91,1194.1,6,2
70.946,1194,6,2
70.978,1194,6,2
71.006,1193.9,6,2
71.03,1193.9,6,2
71.05,1193.8,6,2
71.074,1193.7,6,2
71.098,1193.7,6,2
71.122,1193.6,6,2
71.146,1193.5,6,2
71.17,1193.5,6,2
71.184,1193.4,6,2
71.192,1193.3,6,2
71.194,1193.2,6,2
71.19,1193.1,6,2
71.18,1192.9,6,2
71.17,1192.8,6,2
71.162,1192.7,6,2
71.156,1192.5,6,2
71.152,1192.4,6,2
71.15,1192.2,6,2
71.15,1192,6,2
71.152,1191.9,6,2
71.156,1191.7,6,2
71.162,1191.6,6,2
71.17,1191.4,6,2
71.18,1191.3,6,2
71.194,1191.2,6,2
71.212,1191.1,6,2
71.234,1190.9,6,2
71.26,1190.8,6,2
71.29,1190.8,6,2
71.32,1190.8,6,2
71.35,1190.8,6,2
71.38,1190.8,6,2
71.41,1190.8,6,2
71.44,1190.9,6,2
71.468,1190.9,6,2
71.494,1190.9,6,2
71.518,1190.8,6,2
71.54,1190.7,6,2
71.56,1190.7,6,2
71.58,1190.6,6,2
71.6,1190.5,6,2
71.62,1190.4,6,2
71.64,1190.3,6,2
71.66,1190.2,6,2
71.674,1190.1,6,2
71.682,1190.1,6,2
71.684,1190,6,2
71.68,1189.9,6,2
71.67,1189.8,6,2
71.66,1189.8,6,2
71.65,1189.7,6,2
71.64,1189.7,6,2
71.63,1189.6,6,2
71.62,1189.6,6,2
71.608,1189.5,6,2
71.594,1189.5,6,2
71.578,1189.5,6,2
71.56,1189.5,6,2
71.54,1189.4,6,2
71.522,1189.4,6,2
71.506,1189.4,6,2
71.492,1189.3,6,2
71.48,1189.3,6,2
71.47,1189.2,6,2
71.46,1189.1,6,2
71.45,1189.1,6,2
71.44,1189,6,2
71.43,1189,6,2
71.42,1188.9,6,2
71.41,1188.9,6,2
71.4,1188.8,6,2
71.39,1188.8,6,2
71.38,1188.8,6,2
71.37,1188.8,6,2
71.352,1188.8,6,2
71.326,1188.8,6,2
71.292,1188.9,6,2
71.25,1189,6,2
71.2,1189.1,6,2
71.152,1189.1,6,2
71.106,1189.2,6,2
71.062,1189.3,6,2
71.02,1189.4,6,2
70.98,1189.5,6,2
70.94,1189.6,6,2
70.9,1189.6,6,2
70.86,1189.7,6,2
70.82,1189.7,6,2
70.78,1189.8,6,2
70.74,1189.8,6,2
70.7,1189.9,6,2
70.66,1190,6,2
70.62,1190,6,2
70.58,1190.1,6,2
70.544,1190.1,6,2
70.512,1190.1,6,2
70.484,1190.2,6,2
70.46,1190.2,6,2
70.44,1190.2,6,2
70.422,1190.1,6,2
70.406,1190.1,6,2
70.392,1190,6,2
70.38,1189.9,6,2
70.37,1189.9,6,2
70.382,1189.8,6,2
70.416,1189.7,6,2
70.472,1189.5,6,2
70.55,1189.4,6,2
70.65,1189.3,6,2
70.75,1189.3,6,2
70.85,1189.2,6,2
70.95,1189.2,6,2
71.05,1189.2,6,2
71.15,1189.3,6,2
71.254,1189.4,6,2
71.362,1189.5,6,2
71.474,1189.6,6,2
71.59,1189.7,6,2
71.71,1189.8,6,2
71.828,1189.8,6,2
71.944,1189.9,6,2
72.058,1190,6,2
72.17,1190.2,6,2
72.28,1190.3,6,2
72.388,1190.5,6,2
72.494,1190.7,6,2
72.598,1190.9,6,2
72.7,1191.2,6,2
72.8,1191.7,6,2
72.9,1192.4,6,2
73,1193.4,6,2
73.1,1194.6,6,2
73.2,1196,6,2
73.3,1197.5,6,2
73.402,1199.1,6,2
73.506,1200.7,6,2
73.612,1202.5,6,2
73.72,1204.2,6,2
73.83,1205.8,6,2
73.94,1207.8,6,2
74.05,1210,6,2
74.16,1212.4,6,2
74.27,1215,6,2
74.38,1217.4,6,2
74.488,1219.2,6,2
74.594,1220.4,6,2
74.698,1221,6,2
74.8,1221.2,6,2
74.9,1221.3,6,2
75,1221.4,6,2
75.1,1221.4,6,2
75.2,1221.4,6,2
75.3,1221.2,6,2
75.4,1220.9,6,2
75.502,1220.7,6,2
75.606,1220.4,6,2
75.712,1220.2,6,2
75.82,1220,6,2
75.93,1219.9,6,2
76.038,1219.8,6,2
76.144,1219.8,6,2
76.248,1219.8,6,2
76.35,1219.9,6,2
76.45,1220.1,6,2
76.55,1220.3,6,2
76.65,1220.5,6,2
76.75,1220.8,6,2
76.85,1221,6,2
76.95,1221.1,6,2
77.05,1221.2,6,2
77.15,1221.3,6,2
77.25,1221.4,6,2
77.35,1221.6,6,2
77.45,1221.9,6,2
77.55,1222.2,6,2
77.65,1222.6,6,2
77.75,1222.9,6,2
77.85,1223.3,6,2
77.95,1223.6,6,2
78.05,1223.9,6,2
78.15,1224.2,6,2
78.25,1224.5,6,2
78.35,1224.8,6,2
78.45,1225.2,6,2
78.548,1225.5,6,2
78.644,1225.8,6,2
78.738,1226.1,6,2
78.83,1226.5,6,2
78.92,1226.7,6,2
79.008,1227,6,2
79.094,1227.3,6,2
79.178,1227.6,6,2
79.26,1227.9,6,2
79.34,1228.2,6,2
79.418,1228.5,6,2
79.494,1228.9,6,2
79.568,1229.3,6,2
79.64,1229.8,6,2
79.71,1230.4,6,2
79.778,1231,6,2
79.844,1231.6,6,2
79.908,1232.3,6,2
79.97,1233,6,2
80.03,1233.7,6,2
80.07,1234.4,6,2
80.09,1235.1,6,2
80.09,1235.9,6,2
80.07,1236.7,6,2
80.03,1237.5,6,2
79.992,1238.4,6,2
79.956,1239.2,6,2
79.922,1240.1,6,2
79.89,1240.9,6,2
79.86,1241.8,6,2
79.828,1242.7,6,2
79.794,1243.6,6,2
79.758,1244.5,6,2
79.72,1245.4,6,2
79.68,1246.4,6,2
79.64,1247.3,6,2
79.6,1248.3,6,2
79.56,1249.3,6,2
79.52,1250.2,6,2
79.48,1251.2,6,2
79.44,1252.1,6,2
79.4,1253,6,2
79.36,1253.9,6,2
79.32,1254.8,6,2
79.28,1255.4,6,2
79.238,1255.8,6,2
79.194,1256,6,2
79.148,1256,6,2
79.1,1255.7,6,2
79.05,1255.4,6,2
78.998,1254.9,6,2
78.944,1254.4,6,2
78.888,1253.8,6,2
78.83,1253.2,6,2
78.77,1252.7,6,2
78.712,1251.9,6,2
78.656,1250.8,6,2
78.602,1249.6,6,2
78.55,1248.2,6,2
78.5,1246.9,6,2
78.45,1246.2,6,2
78.4,1246.2,6,2
78.35,1246.7,6,2
78.3,1247.5,6,2
78.25,1248.5,6,2
78.202,1249.6,6,2
78.156,1250.7,6,2
78.112,1251.8,6,2
78.07,1253.1,6,2
78.03,1254.4,6,2
77.99,1255.8,6,2
77.95,1257.1,6,2
77.91,1258.4,6,2
76.7,1231.1,7,2
76.69,1243.7,7,2
76.68,1250.4,7,2
76.67,1254.6,7,2
76.658,1256.4,7,2
76.644,1257,7,2
76.628,1257.5,7,2
76.61,1258,7,2
76.59,1258.5,7,2
76.572,1259,7,2
76.556,1259.4,7,2
76.542,1259.8,7,2
76.53,1260.2,7,2
76.52,1260.6,7,2
76.508,1261,7,2
76.494,1261.4,7,2
76.478,1261.8,7,2
76.46,1262.1,7,2
76.44,1262.5,7,2
76.42,1262.8,7,2
76.4,1263.2,7,2
76.38,1263.5,7,2
76.36,1263.8,7,2
76.34,1264.1,7,2
76.32,1264.5,7,2
76.3,1264.9,7,2
76.28,1265.3,7,2
76.26,1265.8,7,2
76.24,1266.2,7,2
76.218,1266.7,7,2
76.194,1267.2,7,2
76.168,1267.6,7,2
76.14,1268,7,2
76.11,1268.4,7,2
76.082,1268.8,7,2
76.056,1269.2,7,2
76.032,1269.5,7,2
76.01,1269.8,7,2
75.99,1270.1,7,2
75.97,1270.4,7,2
75.95,1270.6,7,2
75.93,1270.9,7,2
75.91,1271.1,7,2
75.89,1271.3,7,2
75.868,1271.5,7,2
75.844,1271.7,7,2
75.818,1271.8,7,2
75.79,1271.9,7,2
75.76,1272,7,2
75.728,1272.1,7,2
75.694,1272.1,7,2
75.658,1272.1,7,2
75.62,1272.1,7,2
75.58,1272.1,7,2
75.538,1272,7,2
75.494,1272,7,2
75.448,1271.9,7,2
75.4,1271.8,7,2
75.35,1271.6,7,2
75.3,1271.3,7,2
75.25,1270.9,7,2
75.2,1270.3,7,2
75.15,1269.6,7,2
75.1,1268.8,7,2
75.05,1268,7,2
75,1267.3,7,2
74.95,1266.5,7,2
74.9,1265.8,7,2
74.85,1265.1,7,2
74.8,1264.5,7,2
74.75,1263.9,7,2
74.7,1263.3,7,2
74.65,1262.8,7,2
74.6,1262.2,7,2
74.55,1261.7,7,2
74.5,1261.2,7,2
74.45,1260.6,7,2
74.4,1260.1,7,2
74.35,1259.6,7,2
74.302,1259,7,2
74.256,1258.5,7,2
74.212,1258,7,2
74.17,1257.5,7,2
74.13,1256.9,7,2
74.09,1256.4,7,2
74.05,1255.8,7,2
74.01,1255.2,7,2
73.97,1254.6,7,2
73.93,1254,7,2
73.89,1253.5,7,2
73.85,1252.9,7,2
73.81,1252.3,7,2
73.77,1251.7,7,2
73.73,1251,7,2
73.694,1250.4,7,2
73.662,1249.7,7,2
73.634,1249.1,7,2
73.61,1248.4,7,2
73.59,1247.7,7,2
73.57,1247.1,7,2
73.55,1246.4,7,2
73.53,1245.7,7,2
73.51,1245,7,2
73.49,1244.3,7,2
73.47,1243.6,7,2
73.45,1242.9,7,2
73.43,1242.3,7,2
73.41,1241.6,7,2
73.39,1241,7,2
73.37,1240.3,7,2
73.35,1239.7,7,2
73.33,1239,7,2
73.31,1238.3,7,2
73.29,1237.7,7,2
73.27,1237,7,2
73.25,1236.4,7,2
73.23,1235.7,7,2
73.21,1235.1,7,2
73.19,1234.4,7,2
73.17,1233.7,7,2
73.15,1233.1,7,2
73.13,1232.4,7,2
73.11,1231.7,7,2
73.09,1231.1,7,2
73.07,1230.4,7,2
73.05,1229.7,7,2
73.03,1229,7,2
73.01,1228.3,7,2
72.99,1227.6,7,2
72.972,1226.9,7,2
72.956,1226.2,7,2
72.942,1225.5,7,2
72.93,1224.8,7,2
72.92,1224.1,7,2
72.91,1223.5,7,2
72.9,1222.9,7,2
72.89,1222.2,7,2
72.88,1221.6,7,2
72.87,1220.9,7,2
72.858,1220.3,7,2
72.844,1219.7,7,2
72.828,1219,7,2
72.81,1218.4,7,2
72.79,1217.7,7,2
72.772,1217.1,7,2
72.756,1216.4,7,2
72.742,1215.8,7,2
72.73,1215.1,7,2
72.72,1214.5,7,2
72.714,1213.9,7,2
72.712,1213.3,7,2
72.714,1212.6,7,2
72.72,1212,7,2
72.73,1211.4,7,2
72.742,1210.8,7,2
72.756,1210.1,7,2
72.772,1209.5,7,2
72.79,1208.9,7,2
72.81,1208.2,7,2
72.832,1207.6,7,2
72.856,1206.9,7,2
72.882,1206.2,7,2
72.91,1205.5,7,2
72.94,1204.8,7,2
72.97,1204.1,7,2
73,1203.5,7,2
73.03,1202.8,7,2
73.06,1202.2,7,2
73.09,1201.6,7,2
73.12,1201,7,2
73.15,1200.4,7,2
73.18,1199.8,7,2
73.21,1199.2,7,2
73.24,1198.6,7,2
73.272,1198,7,2
73.306,1197.5,7,2
73.342,1197,7,2
73.38,1196.5,7,2
73.42,1196,7,2
73.46,1195.5,7,2
