0.43064,0.60905,0.63235,0.89037,6,2
0.64104,0.66256,0.51156,0.90747,7,2
0.9172,0.44532,0.4445,0.99311,10,3
0.55435,0.77827,0.54357,0.85896,5,2
0.65061,0.66257,0.53249,0.8447,7,2
0.24285,0.39727,0.74192,0.96178,3,1
0.44509,0.13405,0.63484,0.93594,6,2
0.33333,0.36509,0.68799,0.95107,8,3
0.48328,0.065301,0.57241,0.91423,7,2
0.39029,0.5361,0.66003,0.8543,8,3
0.46447,0.045045,0.58857,0.91759,7,2
0.81014,0.38566,0.48057,0.92044,4.5,1
0.50378,0.51097,0.50552,0.92148,10,3
0.33946,0.43396,0.63085,0.99458,2,1
0.40367,0.85753,0.59079,0.8446,3,1
0.54429,0.031416,0.59781,0.95199,7,2
0.43055,0.34403,0.58087,0.87231,3,1
0.18015,0.62664,0.7592,0.88504,6,2
0.48112,0.38032,0.53716,0.93357,8,3
0.52764,0.71715,0.53627,0.84563,7,2
0.45018,0.48652,0.55087,0.98567,3,1
0.57001,0.31959,0.64268,0.87052,2,1
0.28414,0.5342,0.69896,0.8492,9,3
0.19676,0.62499,0.74451,0.88504,6,2
0.49752,0.53786,0.58683,0.90552,6,2
0.37152,0.36247,0.63071,0.8883,5,2
0.46684,0.1135,0.61343,0.91793,6,2
0.49597,0.85753,0.60071,0.85956,3,1
0.39154,0.6211,0.66473,0.85037,6,2
0.38196,0.38637,0.63995,0.90874,5,2
0.27223,0.39536,0.61499,0.96,3,1
0.51862,0.85753,0.55441,0.86136,3,1
0.8233,0.49464,0.47443,0.93225,10,3
0.69135,0.52093,0.48087,0.84459,8,3
0.51284,0.13423,0.5628,0.91865,7,2
0.50714,0.49523,0.57654,0.9277,7,2
0.36371,0.015743,0.66937,0.95348,7,2
0.23901,0.34424,0.71049,0.90874,8,3
0.41303,0.51113,0.64172,0.97854,8,3
0.47297,0.13465,0.57436,0.91576,7,2
0.87155,0.69459,0.41187,0.84495,7,2
0.49881,0.91681,0.54681,0.89417,5,2
0.52816,0.72967,0.53171,0.87378,5,2
0.29773,0.61231,0.72719,0.0057084,3,1
0.77972,0.51376,0.4747,0.84474,8,3
0.86619,0.63384,0.44774,0.84563,7,2
0.32224,0.29983,0.69361,0.87081,2,1
0.36587,0.067346,0.64967,0.91319,7,2
0.68134,0.64111,0.47614,0.84563,7,2
0.39763,0.49847,0.69208,0.96062,3,1
0.46615,0.13459,0.56996,0.92124,7,2
0.47443,0.54217,0.60105,0.84741,9,3
0.43676,0.61368,0.65962,0.95496,3,1
0.63663,0.077877,0.52349,0.91114,7,2
0.45942,0.44354,0.52063,0.9949,2,1
0.42947,0.79322,0.60698,0.88385,5,2
0.42913,0.47091,0.62515,0.85862,3,1
0.33528,0.60074,0.71021,0.9732,3,1
0.3329,0.49756,0.60286,0.97926,8,3
0.29717,0.29463,0.68389,0.92,8,3
0.48026,0.72966,0.54827,0.87634,5,2
0.5137,0.64445,0.62815,0.85452,6,2
0.44509,0.41839,0.55731,0.94623,7,2
0.68047,0.40952,0.5255,0.99717,10,3
0.40954,0.60697,0.6289,0.89037,6,2
0.4403,0.62308,0.59686,0.84356,8,3
0.45868,0.41886,0.57221,0.95585,7,2
0.36177,0.49555,0.68372,0.8908,6,2
0.42529,0.73265,0.55128,0.87601,7,2
0.56,0.51471,0.5674,0.91644,7,2
0.40237,0.56467,0.49628,0.85719,6,2
0.40565,0.10655,0.48933,0.93037,7,2
0.42019,0.07497,0.63146,0.94133,7,2
0.69213,0.54001,0.48422,0.90133,7,2
0.59681,0.37593,0.53747,0.98411,10,3
0.27357,0.3951,0.61063,0.96,3,1
0.65005,0.50581,0.53014,0.84474,9,3
0.80742,0.34134,0.48292,0.8664,2,1
0.27724,0.29405,0.69446,0.92,8,3
0.75405,0.54901,0.50583,0.89543,6,2
0.36872,0.57927,0.45953,0.89319,4.5,1
0.97627,0.51097,0.41272,0.856,8,3
0.47659,0.37629,0.61554,0.9769,3,1
0.60734,0.075335,0.50924,0.91226,7,2
0.41333,0.57761,0.58919,0.89393,4.5,1
0.58123,0.43611,0.55148,0.94154,7,2
0.57282,0.011295,0.54299,0.95348,7,2
0.30593,0.58644,0.71884,0.88496,4.5,1
0.39763,0.50661,0.65236,0.98044,8,3
0.44108,0.62321,0.59655,0.84356,8,3
0.46365,0.48364,0.66992,0.97549,3,1
0.42632,0.57743,0.59423,0.89393,4.5,1
0.43538,0.47987,0.56689,0.93689,6,2
0.43258,0.55047,0.57701,0.85452,8,3
0.34374,0.57165,0.49506,0.8557,2,1
0.44466,0.32378,0.63327,0.84072,3,1
0.20173,0.31259,0.53679,0.91496,4.5,1
0.75081,0.69001,0.46918,0.84563,7,2
0.67948,0.74387,0.53031,0.84566,7,2
0.45929,0.57802,0.65904,0.88903,5,2
0.41467,0.52112,0.62754,0.85344,9,3
0.39991,0.66861,0.63746,0.85256,6,2
0.89991,0.51761,0.35235,0.89304,9,3
0.43793,0.13159,0.61602,0.93748,6,2
0.4098,0.53974,0.63855,0.85128,9,3
0.47141,0.41805,0.46495,0.94463,7,2
0.64362,0.38847,0.49062,0.9885,10,3
0.45877,0.07252,0.62689,0.91319,7,2
0.22658,0.6238,0.74758,0.88505,6,2
0.59698,0.38948,0.50573,0.98904,10,3
0.45946,0.53503,0.63412,0.85304,9,3
0.37238,0.39066,0.50631,0.9554,3,1
0.41484,0.53219,0.42401,0.90518,6,2
0.49096,0.065349,0.56041,0.91419,7,2
0.44898,0.13076,0.60841,0.93511,6,2
0.52427,0.72276,0.46887,0.84563,7,2
0.37433,0.2981,0.64346,0.92,8,3
0.51694,0.55787,0.47201,0.85197,8,3
0.38813,0.60278,0.65683,0.96356,3,1
0.46839,0.037665,0.62069,0.9514,7,2
0.31262,0.63925,0.65393,0.88862,2,1
0.1981,0.33554,0.55779,0.91496,4.5,1
0.348,0.37237,0.71154,0.87732,3,1
0.48052,0.061137,0.58707,0.91704,7,2
0.82982,0.54195,0.4101,0.90459,6,2
0.43543,0.0078333,0.62536,0.95348,7,2
0.43862,0.36447,0.56965,0.87594,3,1
0.3452,0.56974,0.73554,0.89849,4.5,1
0.88457,0.50717,0.40144,0.90095,9,3
0.53204,0.59259,0.66129,0.96119,3,1
0.45588,0.44321,0.52516,0.99496,2,1
0.42762,0.38971,0.62822,0.96967,3,1
0.43025,0.51241,0.67984,0.92948,6,2
0.53657,0.60162,0.47876,0.95704,3,1
0.46149,0.53739,0.5884,0.85233,9,3
0.95459,0.41961,0.42206,0.99905,10,3
0.45644,0.38328,0.61806,0.97613,3,1
0.42244,0.54154,0.58588,0.94163,3,1
0.45666,0.48498,0.64302,0.97413,3,1
0.34757,0.46907,0.41317,0.97914,3,1
0.42481,0.51937,0.40008,0.85719,8,3
0.33225,0.56643,0.51265,0.97725,3,1
0.44919,0.77871,0.50743,0.8823,5,2
0.54218,0.045036,0.5941,0.94965,7,2
0.40475,0.44166,0.6484,0.98351,2,1
0.38822,0.51472,0.63385,0.89093,6,2
0.48962,0.76796,0.51135,0.88356,5,2
0.41558,0.56367,0.61066,0.89884,5,2
0.65916,0.6437,0.51105,0.84563,7,2
0.4082,0.077437,0.65093,0.94071,7,2
0.45804,0.13286,0.61356,0.93523,6,2
0.42826,0.36673,0.6364,0.87733,3,1
0.4,0.49295,0.69194,0.9356,6,2
0.4772,0.26717,0.58598,0.87154,2,1
0.35064,0.32496,0.65001,0.86988,2,1
0.87098,0.58511,0.40758,0.848,8,3
0.39655,0.50671,0.61162,0.98044,8,3
0.29756,0.63456,0.68918,0.8537,6,2
0.47033,0.061464,0.6138,0.91629,7,2
0.42973,0.023672,0.63402,0.95319,7,2
0.389,0.43879,0.62294,0.99734,2,1
0.44725,0.51293,0.66242,0.97687,8,3
0.49644,0.33078,0.60586,0.93274,8,3
0.77691,0.62588,0.46332,0.84504,7,2
0.65631,0.62403,0.4012,0.8544,7,2
0.37346,0.53671,0.6573,0.84563,9,3
0.54887,0.77653,0.60644,0.85959,5,2
0.6863,0.16633,0.45762,0.96056,5,2
0.44729,0.41901,0.57811,0.95577,7,2
0.45843,0.53018,0.59219,0.85422,9,3
0.85221,0.70906,0.45162,0.84659,7,2
0.36052,0.41522,0.68355,0.85535,3,1
0.41748,0.54026,0.64302,0.85393,9,3
0.76785,0.39361,0.50136,0.99276,10,3
0.56854,0.60078,0.63477,0.96119,3,1
0.3792,0.51278,0.56679,0.85708,8,3
0.61018,0.78847,0.4999,0.85867,5,2
0.43038,0.0056015,0.62004,0.95348,7,2
0.93801,0.50615,0.44497,0.93202,10,3
0.36557,0.067246,0.64912,0.91319,7,2
0.51978,0.012307,0.56413,0.95348,7,2
0.56958,0.69439,0.51803,0.85778,5,2
0.66157,0.67521,0.53089,0.90578,7,2
0.5468,0.51708,0.55414,0.92725,7,2
0.36591,0.43852,0.69201,0.99965,2,1
0.53118,0.32032,0.56362,0.87268,2,1
0.61597,0.69696,0.51534,0.84563,7,2
0.30615,0.38383,0.70878,0.89783,4.5,1
0.68177,0.42688,0.5044,0.9443,7,2
0.14973,0.57047,0.77468,0.91705,3,1
0.37023,0.3524,0.66409,0.94726,8,3
0.35081,0.39388,0.73162,0.96219,3,1
0.23711,0.34406,0.66034,0.90874,8,3
0.4028,0.58832,0.71001,0.8816,4.5,1
0.37851,0.55437,0.65543,0.9751,3,1
0.29329,0.47949,0.7771,0.97636,3,1
0.38576,0.089112,0.65877,0.93819,7,2
0.35297,0.52292,0.65676,0.96948,8,3
0.77454,0.66872,0.50747,0.90722,7,2
0.54326,0.39921,0.57429,0.91906,8,3
0.46602,0.7958,0.62147,0.88386,5,2
0.68065,0.411,0.51759,0.99742,10,3
0.8425,0.70896,0.45135,0.84653,7,2
0.60604,0.59834,0.49161,0.95704,3,1
0.45545,0.38813,0.59205,0.92857,8,3
0.34291,0.37705,0.69501,0.89215,4.5,1
0.47232,0.13472,0.57534,0.91567,7,2
0.50809,0.38062,0.61455,0.95705,3,1
0.36483,0.06344,0.67002,0.94519,7,2
0.39745,0.12848,0.62706,0.93818,6,2
0.47115,0.061463,0.61223,0.91654,7,2
0.39003,0.61218,0.69692,0.96,3,1
0.31918,0.59236,0.62127,0.97387,3,1
0.2891,0.9505,0.59832,0.89743,5,2
0.87436,0.4299,0.44307,0.99763,10,3
0.40539,0.57393,0.67452,0.89693,5,2
0.36893,0.55864,0.66726,0.95997,3,1
0.84587,0.5071,0.41337,0.85093,8,3
0.85415,0.50429,0.41934,0.85067,8,3
0.40669,0.51019,0.61949,0.97739,8,3
0.96208,0.5058,0.37699,0.93185,10,3
0.63172,0.45556,0.45865,0.98607,10,3
0.41532,0.50584,0.63702,0.98045,8,3
0.4888,0.77376,0.57067,0.88351,5,2
0.53553,0.49785,0.5417,0.87509,2,1
0.47776,0.055785,0.61919,0.91859,7,2
0.411,0.57248,0.67367,0.9603,3,1
0.54132,0.059624,0.54381,0.91736,7,2
0.68544,0.40387,0.52284,0.99674,10,3
0.55987,0.38656,0.48902,0.92681,8,3
0.28574,0.39379,0.5764,0.95999,3,1
0.25433,0.28851,0.73108,0.91952,8,3
0.45415,0.094498,0.58966,0.92948,7,2
0.6397,0.32934,0.50586,0.86578,2,1
0.81769,0.54429,0.52397,0.8883,6,2
0.6312,0.34558,0.53157,0.86904,2,1
0.6425,0.41553,0.50825,0.95941,7,2
0.58274,0.52374,0.57783,0.98667,9,3
0.30218,0.49593,0.69041,0.96466,3,1
0.45243,0.48562,0.54991,0.98549,3,1
0.53463,0.43728,0.50351,0.94012,7,2
0.82037,0.56332,0.47726,0.84956,8,3
0.42516,0.51964,0.59232,0.97481,8,3
0.49234,0.38221,0.59263,0.93829,8,3
0.63862,0.66284,0.5465,0.84474,7,2
0.73398,0.54035,0.4565,0.88638,6,2
0.56181,0.54264,0.5509,0.85215,9,3
0.67767,0.41024,0.51139,0.99873,10,3
0.40035,0.56623,0.64742,0.85399,9,3
0.35154,0.43683,0.6663,0.99614,2,1
0.85868,0.73001,0.40447,0.84622,7,2
0.72945,0.68453,0.43727,0.85511,5,2
0.58688,0.34828,0.55462,0.86969,2,1
0.50852,0.064092,0.5972,0.91421,7,2
0.42977,0.487,0.61162,0.97317,3,1
0.37756,0.36352,0.62798,0.8883,5,2
0.33924,0.35471,0.64844,0.88187,4.5,1
0.34736,0.5677,0.4924,0.97719,3,1
0.43905,0.072543,0.59563,0.91341,7,2
0.63625,0.53806,0.52785,0.85333,9,3
0.43974,0.50625,0.57899,0.92359,10,3
0.36639,0.063253,0.65873,0.94519,7,2
0.87141,0.42972,0.44419,0.99767,10,3
0.40427,0.5132,0.70796,0.93019,6,2
0.018123,0.6158,0.99891,0.88808,6,2
0.78032,0.70467,0.44341,0.84609,7,2
0.57368,0.42232,0.5718,0.95319,7,2
0.61467,0.65636,0.51524,0.84593,7,2
0.43711,0.53484,0.57875,0.98311,9,3
0.50097,0.31035,0.49775,0.86484,2,1
0.4945,0.39992,0.55175,0.89005,8,3
0.40777,0.5104,0.57681,0.97726,8,3
0.48112,0.33842,0.60374,0.93274,8,3
0.54693,0.47744,0.58707,0.90519,7,2
0.85955,0.68673,0.45534,0.9037,7,2
0.49191,0.13795,0.60814,0.91496,7,2
0.40505,0.35568,0.61288,0.93274,8,3
0.76947,0.69456,0.40117,0.84474,7,2
0.72513,0.53736,0.51548,0.85328,9,3
0.36138,0.54511,0.68011,0.84551,9,3
0.35448,0.36742,0.68505,0.88751,4.5,1
0.35305,0.37374,0.70813,0.87719,3,1
0.77238,0.65543,0.4835,0.84296,7,2
0.41148,0.081118,0.64909,0.93929,7,2
0.94872,0.51724,0.36053,0.89304,9,3
0.42654,0.095972,0.14493,0.91404,6,2
0.49286,0.62067,0.56788,0.86993,7,2
0.39558,0.5722,0.43952,0.85577,2,1
0.53528,0.82256,0.57037,0.84415,7,2
0.41868,0.36887,0.65475,0.87556,3,1
0.50826,0.59305,0.63054,0.86648,2,1
0.42045,0.39065,0.66334,0.9646,3,1
0.30895,0.58472,0.584,0.97557,3,1
0.46796,0.50578,0.61598,0.93511,6,2
0.54503,0.77225,0.5418,0.88109,5,2
0.4945,0.059658,0.5747,0.91674,7,2
0.85933,0.43651,0.45476,0.99671,10,3
0.44337,0.27148,0.56696,0.87378,2,1
0.25415,0.28742,0.77847,0.91941,8,3
0.38874,0.37297,0.6091,0.93689,8,3
0.58749,0.71788,0.45445,0.86904,5,2
0.29217,0.58587,0.67639,0.88562,4.5,1
0.54058,0.52052,0.55915,0.91836,7,2
0.36807,0.55815,0.66146,0.95994,3,1
0.46559,0.037272,0.6153,0.95146,7,2
0.39504,0.51929,0.67022,0.97048,8,3
0.75944,0.68372,0.49853,0.84546,7,2
0.74498,0.51321,0.43212,0.85628,8,3
0.46343,0.5254,0.55605,0.85332,9,3
0.39676,0.60256,0.67605,0.96356,3,1
0.69903,0.41081,0.5032,0.99881,10,3
0.64211,0.41556,0.5089,0.95941,7,2
0.80503,0.69444,0.4087,0.84474,7,2
0.92854,0.51735,0.35749,0.89304,9,3
0.66809,0.42633,0.51272,0.9443,7,2
0.30593,0.59053,0.63412,0.85363,6,2
0.52643,0.32271,0.53655,0.87467,2,1
0.41584,0.38582,0.65372,0.90179,5,2
0.89407,0.44383,0.43918,0.99364,10,3
0.50511,0.85448,0.56011,0.88159,5,2
0.68263,0.75281,0.49448,0.86719,5,2
0.82416,0.4251,0.4523,0.99866,10,3
0.47875,0.06585,0.58203,0.91378,7,2
0.39223,0.50198,0.65734,0.98074,8,3
0.57605,0.40398,0.51698,0.91676,8,3
0.48501,0.3887,0.64206,0.87588,3,1
0.46386,0.41634,0.64169,0.94163,8,3
0.89535,0.67728,0.42881,0.87403,7,2
0.47573,0.37999,0.65151,0.97739,3,1
0.37411,0.30693,0.64707,0.91968,8,3
0.39184,0.6963,0.65965,0.85244,6,2
0.83797,0.50163,0.4805,0.99407,9,3
0.44319,0.80727,0.47689,0.94761,3,1
0.41748,0.44344,0.54671,0.93422,7,2
0.44488,0.51223,0.62423,0.97689,8,3
0.35987,0.37081,0.69617,0.88938,4.5,1
0.36026,0.63076,0.62737,0.85324,6,2
0.34641,0.51202,0.56133,0.9332,6,2
0.75512,0.36007,0.47866,0.92585,4.5,1
0.39482,0.54477,0.52577,0.85333,9,3
0.4532,0.36245,0.62277,0.8483,3,1
0.60885,0.64831,0.5299,0.84474,8,3
0.48462,0.38171,0.57964,0.93778,8,3
0.43771,0.48276,0.69412,0.97629,3,1
0.47789,0.34764,0.6108,0.94433,8,3
0.34412,0.59592,0.65287,0.97333,3,1
0.39228,0.59481,0.68314,0.86751,2,1
0.57044,0.38681,0.50136,0.92658,8,3
0.44319,0.67547,0.61114,0.86862,7,2
0.39521,0.6187,0.66347,0.84356,8,3
0.4904,0.30975,0.48728,0.86489,2,1
0.30593,0.56935,0.74349,0.89908,4.5,1
0.82848,0.71317,0.46584,0.84563,7,2
0.6973,0.38612,0.49864,0.9857,10,3
0.41079,0.41914,0.5927,0.95554,7,2
0.35016,0.33549,0.63974,0.91437,8,3
0.7972,0.38168,0.43304,0.92893,4.5,1
0.91663,0.50607,0.45166,0.93206,10,3
0.62632,0.30106,0.53638,0.87057,2,1
0.55063,0.84886,0.52172,0.87556,5,2
0.54002,0.70937,0.49908,0.84563,7,2
0.92229,0.4453,0.43737,0.99292,10,3
0.48091,0.37825,0.61407,0.9771,3,1
0.69325,0.41279,0.49802,0.99806,10,3
0.38399,0.070419,0.65955,0.91319,7,2
0.42373,0.51516,0.56474,0.97659,8,3
0.73679,0.41776,0.48401,0.87405,3,1
0.46783,0.76015,0.49673,0.8829,5,2
0.49433,0.54604,0.57497,0.97927,7,2
0.34278,0.36224,0.66385,0.904,6,2
0.53269,0.52278,0.53304,0.9196,7,2
0.22585,0.60725,0.78304,0.90138,3,1
0.42416,0.51948,0.40195,0.85719,8,3
0.85139,0.43218,0.46604,0.99736,10,3
0.4671,0.43811,0.55908,0.87708,3,1
0.62041,0.38887,0.48384,0.98904,10,3
0.8315,0.50277,0.48909,0.85422,8,3
0.42913,0.51952,0.60647,0.97481,8,3
0.54399,0.12964,0.57074,0.92207,7,2
0.49342,0.38722,0.56188,0.97407,3,1
0.38058,0.17106,0.59713,0.93186,4.5,1
0.44026,0.4199,0.66842,0.94466,7,2
0.99935,0.50668,0.37662,0.90341,9,3
0.32052,0.4594,0.49052,0.89067,6,2
0.34472,0.5127,0.67169,0.85018,9,3
0.42697,0.31103,0.63224,0.91919,8,3
0.90399,0.7153,0.42599,0.84681,7,2
0.34887,0.52287,0.66392,0.85087,9,3
0.35922,0.62751,0.64629,0.8534,6,2
0.53679,0.47836,0.5089,0.93743,6,2
0.32384,0.53779,0.55898,0.85926,6,2
0.40022,0.51066,0.64448,0.97877,8,3
0.54498,0.52988,0.58469,0.97043,7,2
0.56358,0.32564,0.5869,0.87081,2,1
0.44643,0.413,0.6376,0.9423,8,3
0.68198,0.19467,0.50109,0.95289,5,2
0.67508,0.075683,0.5403,0.91166,7,2
0.87417,0.43795,0.4489,0.99545,10,3
0.53074,0.38995,0.55601,0.93596,8,3
0.34628,0.00028397,0.66095,0.95348,7,2
0.22826,0.29202,0.81747,0.92,8,3
0.69428,0.74921,0.50365,0.86765,5,2
0.81424,0.72162,0.47402,0.84563,7,2
0.57605,0.77916,0.48285,0.85869,5,2
0.39478,0.35777,0.66187,0.8723,2,1
0.5521,0.074574,0.53304,0.9123,7,2
0.24833,0.57998,0.69313,0.85062,2,1
0.58468,0.50948,0.52277,0.84474,9,3
0.38835,0.53861,0.65713,0.85393,8,3
0.42934,0.0075532,0.62229,0.95348,7,2
0.71521,0.7009,0.47678,0.84563,7,2
0.47236,0.1236,0.61513,0.93847,6,2
0.89605,0.39287,0.43689,0.93807,4.5,1
0.41748,0.44331,0.54139,0.93422,7,2
0.62004,0.72341,0.37809,0.87495,7,2
0.65156,0.45735,0.51664,0.98477,10,3
0.78706,0.4133,0.45728,0.99881,10,3
0.74175,0.073921,0.4579,0.90964,7,2
0.38641,0.69798,0.66583,0.8527,6,2
0.75107,0.68362,0.44596,0.85511,5,2
0.32816,0.51377,0.62781,0.93382,6,2
0.42826,0.85753,0.6497,0.85629,3,1
0.26811,0.5734,0.60061,0.8557,2,1
0.44276,0.13007,0.59471,0.93511,6,2
0.50585,0.42876,0.57879,0.85396,3,1
0.45523,0.32632,0.63224,0.84151,3,1
0.26321,0.62326,0.80441,0.8864,6,2
0.74779,0.62292,0.50702,0.85481,7,2
0.42718,0.49323,0.68625,0.98578,3,1
0.2343,0.39659,0.72709,0.9616,3,1
0.56095,0.54259,0.54718,0.85215,9,3
0.7301,0.67201,0.51057,0.90628,7,2
0.71893,0.71861,0.38252,0.87443,7,2
0.92665,0.12901,0.43577,0.9647,5,2
0.44488,0.098834,0.60749,0.92908,7,2
0.4293,0.51224,0.68089,0.92949,6,2
0.44509,0.03973,0.62669,0.95073,7,2
0.51487,0.41824,0.60006,0.96456,7,2
0.37648,0.51208,0.48551,0.93185,6,2
0.9754,0.51076,0.40955,0.856,8,3
0.36354,0.55311,0.68782,0.97007,3,1
0.40509,0.34894,0.63521,0.94806,8,3
0.4164,0.09446,0.6663,0.93541,7,2
0.52211,0.85753,0.38184,0.88533,3,1
0.41359,0.53234,0.40802,0.90521,6,2
0.79163,0.50977,0.45057,0.89853,9,3
0.38917,0.57227,0.69436,0.89748,4.5,1
0.39961,0.51321,0.71086,0.93031,6,2
0.44781,0.35431,0.64094,0.86785,3,1
0.70744,0.56062,0.4132,0.85215,8,3
0.46257,0.50578,0.61199,0.92279,10,3
0.54196,0.045017,0.59474,0.94966,7,2
0.55038,0.90253,0.58902,0.89244,5,2
0.81446,0.54464,0.51909,0.8883,6,2
0.68695,0.42793,0.50358,0.94416,7,2
0.86472,0.50756,0.42878,0.90074,9,3
0.61618,0.4558,0.50402,0.98586,10,3
0.47033,0.11304,0.61724,0.91793,6,2
0.57994,0.42118,0.53576,0.94641,7,2
0.46408,0.58914,0.64772,0.96064,3,1
0.78524,0.96381,0.45909,0.87496,5,2
0.38792,0.55407,0.47692,0.96798,3,1
0.80583,0.6986,0.49257,0.84563,7,2
0.16742,0.28393,0.68775,0.91852,8,3
0.36229,0.37375,0.70251,0.89104,4.5,1
0.78667,0.63951,0.48173,0.84595,8,3
0.53799,0.422,0.54555,0.94548,7,2
0.78145,0.62708,0.46959,0.84504,7,2
0.2372,0.5661,0.74632,0.92426,3,1
0.33333,0.60595,0.65642,0.85063,6,2
0.3433,0.43668,0.66801,0.99588,2,1
0.32621,0.49845,0.66364,0.97929,8,3
0.47991,0.73301,0.49697,0.87454,5,2
0.64591,0.67469,0.48745,0.84533,7,2
0.37912,0.51825,0.63954,0.97067,8,3
0.7014,0.74663,0.52864,0.84563,7,2
0.53523,0.90963,0.56229,0.89325,5,2
0.32639,0.32464,0.66368,0.91643,8,3
0.53204,0.91088,0.55417,0.89344,5,2
0.45696,0.12508,0.60361,0.93867,6,2
0.37907,0.51287,0.56171,0.85708,8,3
0.69299,0.38808,0.47232,0.98735,10,3
0.41748,0.32264,0.60541,0.86756,4.5,1
0.53674,0.47863,0.5148,0.93748,6,2
0.87414,0.69469,0.40976,0.84496,7,2
0.3109,0.60552,0.66064,0.972,3,1
0.44324,0.56628,0.48769,0.8803,5,2
0.28091,0.51485,0.58506,0.85691,8,3
0.84811,0.61806,0.46621,0.85318,7,2
0.4233,0.53589,0.49345,0.9057,6,2
0.44781,0.13245,0.61141,0.93714,6,2
0.4869,0.51609,0.54251,0.92777,10,3
0.52816,0.16173,0.57787,0.93492,4.5,1
0.91137,0.70808,0.41463,0.84553,7,2
0.91059,0.49786,0.41937,0.85006,8,3
0.30326,0.46326,0.69617,0.97767,2,1
0.9178,0.44563,0.42902,0.9926,10,3
0.21812,0.51607,0.6301,0.85689,8,3
0.42503,0.51613,0.57091,0.97608,8,3
0.3625,0.49837,0.69279,0.96681,3,1
0.52401,0.51069,0.58844,0.92196,10,3
0.45264,0.13382,0.62457,0.93553,6,2
0.41748,0.44325,0.55816,0.93422,7,2
0.33549,0.34538,0.46345,0.87852,4.5,1
0.5219,0.47963,0.51746,0.93748,6,2
0.6869,0.49656,0.57156,0.85343,8,3
0.6781,0.40221,0.48398,0.87492,3,1
0.52242,0.41127,0.60477,0.94034,8,3
0.28816,0.38251,0.68618,0.89971,4.5,1
0.80699,0.4962,0.46782,0.93244,10,3
0.86809,0.38219,0.4444,0.86578,2,1
0.53398,0.43505,0.58602,0.94222,7,2
0.6192,0.67967,0.50389,0.84582,7,2
0.71694,0.46701,0.49884,0.98209,10,3
0.49083,0.13423,0.55714,0.91674,7,2
0.30421,0.91437,0.24155,0.89985,5,2
0.46589,0.00843,0.61718,0.95348,7,2
0.91374,0.44662,0.42967,0.9923,10,3
