74.28,6.6435,0.65837,30.76,0.10687,0.064003,0.061785,6,3,6,0.6,0.057519,0.53822,0.061059,0.57134,0.55097,0.55451,0.99362,0.4984,0.5016,0.55451,0.045257,0.1442,0.31385,0.65837,767.78,10.759,-16.4,20.999,30.76,30.76,6,2
75,6.6222,0.63182,30.76,0.078718,0.064704,0.061138,6,4,5,0.6,0.054938,0.69791,0.051767,0.65763,0.42054,0.42395,0.99196,0.49798,0.50202,0.42395,0.045753,0.10149,0.45082,0.63182,751.62,3.5017,-5.7,6.2129,30.76,30.76,6,2
73.8,6.6231,0.47453,30.76,0.13873,0.045714,0.055538,4,0,9,0.4,0.042402,0.30564,0.039821,0.28704,0.18136,0.18186,0.99725,0.49931,0.50069,0.18186,0.032325,0.19351,0.16704,0.47453,752.24,4.6703,5.15,7.4515,30.76,30.76,6,2
72,6.6898,0.29136,30.784,0.12661,0.092173,0.087699,7,3,6,0.7,0.077429,0.61156,0.084951,0.67096,0.038472,0.040129,0.9587,0.48946,0.51054,0.040129,0.065176,0.16677,0.39081,0.29136,804.2,64.014,95.05,130.52,30.784,30.856,6,2
72,6.7366,0.47885,30.88,0.24112,0.078108,0.091876,7,2,7,0.7,0.08001,0.33183,0.080305,0.33306,0.28774,0.29138,0.9875,0.49686,0.50314,0.29138,0.055231,0.33649,0.16414,0.47885,842.68,70.713,-95.9,119.59,30.88,30.88,6,2
72,6.7948,0.16227,30.88,0.012263,0.013423,0.012994,0,0,9,0,0.011061,0.90204,0.01261,1.0283,0.026793,0.026961,0.99375,0.49843,0.50157,0.026961,0.0094912,0.014514,0.65392,0.16227,893.18,106.32,142.35,162.51,30.88,30.88,6,2
72,7.005,0.29136,30.88,0.13257,0.048896,0.058573,5,5,4,0.5,0.047932,0.36157,0.046458,0.35044,0.054622,0.055255,0.98855,0.49712,0.50288,0.055255,0.034574,0.18426,0.18764,0.29136,1102.1,91.355,75.8,173.46,30.88,30.88,6,2
72,7.0414,0.50705,30.88,0.040212,0.020033,0.020276,0,0,9,0,0.019173,0.4768,0.018583,0.46212,0.23578,0.23609,0.99869,0.49967,0.50033,0.23609,0.014165,0.055076,0.2572,0.50705,1143,47.366,-43.05,96.769,30.88,30.88,6,2
72,7.0617,0.19081,30.88,0.15992,0.06318,0.072272,4,0,9,0.4,0.059362,0.3712,0.055085,0.34445,0.016906,0.017595,0.96085,0.49002,0.50998,0.017595,0.044675,0.22171,0.20151,0.19081,1166.4,38.689,69.15,121.15,30.88,30.88,6,2
72,7.0723,0.29169,30.88,0.17555,0.11094,0.10534,6,3,6,0.6,0.092915,0.52927,0.085615,0.48768,0.18397,0.18863,0.9753,0.49375,0.50625,0.18863,0.078447,0.23555,0.33303,0.29169,1178.9,117.86,-171.35,227.79,30.88,30.88,6,2
72,6.8434,0.2522,30.88,0.12515,0.075223,0.072086,6,3,6,0.6,0.063787,0.50967,0.057076,0.45605,0.12021,0.12245,0.98177,0.4954,0.5046,0.12245,0.053191,0.16881,0.31509,0.2522,937.64,11.17,3.7,28.238,30.88,30.88,6,2
72,6.8685,0.2376,30.88,0.18013,0.073164,0.084848,4,4,5,0.4,0.062681,0.34798,0.058404,0.32424,0.025361,0.026225,0.96703,0.49162,0.50838,0.026225,0.051735,0.24943,0.20741,0.2376,961.52,9.1015,10.15,15.039,30.88,30.88,6,2
72,6.898,0.56346,30.88,0.0832,0.057271,0.053997,4,3,6,0.4,0.048301,0.58054,0.05044,0.60625,0.24442,0.24456,0.99942,0.49986,0.50014,0.24456,0.040497,0.11047,0.36657,0.56346,990.26,9.7557,7.2,24.85,30.88,30.88,6,2
72,6.8835,0.71744,30.88,0.072192,0.031428,0.035292,1,1,8,0.1,0.031709,0.43923,0.035839,0.49643,0.53614,0.53713,0.99816,0.49954,0.50046,0.53713,0.022223,0.099648,0.22301,0.71744,976,14.536,0.85,41.101,30.88,30.88,6,2
72,6.8383,0.73005,30.88,0.14375,0.06305,0.065102,5,5,4,0.5,0.060469,0.42064,0.059731,0.41551,0.62352,0.62819,0.99256,0.49813,0.50187,0.62819,0.044583,0.19835,0.22477,0.73005,932.88,20.547,-22.3,61.916,30.88,30.88,6,2
71.6,6.8605,0.89895,30.88,0.09698,0.064091,0.060646,5,2,7,0.5,0.047932,0.49425,0.051103,0.52695,0.91994,0.92522,0.99429,0.49857,0.50143,0.92522,0.045319,0.12945,0.3501,0.89895,953.82,7.6329,11.25,12.949,30.88,30.88,6,2
71,6.86,0.75029,30.88,0.062542,0.051634,0.048682,3,1,8,0.3,0.040927,0.65439,0.043139,0.68976,0.56653,0.5691,0.99548,0.49887,0.50113,0.5691,0.036511,0.08056,0.45321,0.75029,953.4,10.161,-11.45,15.621,30.88,30.88,6,2
70.98,6.8693,0.88734,30.88,0.071175,0.066142,0.062572,5,3,6,0.5,0.050882,0.71489,0.054422,0.76462,0.70691,0.70741,0.9993,0.49982,0.50018,0.70741,0.046769,0.089132,0.52472,0.88734,962.24,22.41,33.2,39.63,30.88,30.88,6,2
70.52,6.9209,0.76025,30.912,0.051869,0.041715,0.040157,2,0,9,0.2,0.033184,0.63976,0.033848,0.65256,0.52776,0.52888,0.99788,0.49947,0.50053,0.52888,0.029497,0.067162,0.43919,0.76025,1013.2,6.8625,-6.6,17.74,30.912,30.96,6,2
70.62,6.8877,0.29401,30.96,0.1969,0.1268,0.12085,7,3,6,0.7,0.10914,0.55429,0.1115,0.56627,0.022197,0.024404,0.90956,0.47632,0.52368,0.024404,0.089658,0.26363,0.34009,0.29401,980.1,7.4918,-13.95,17.071,30.96,30.96,6,2
70.48,6.8796,0.51435,30.96,0.11942,0.091127,0.085994,5,2,7,0.5,0.070055,0.58662,0.058404,0.48906,0.16847,0.171,0.9852,0.49627,0.50373,0.171,0.064436,0.15611,0.41276,0.51435,972.22,2.9672,2.5,5.3852,30.96,30.96,6,2
70.02,6.8774,0.6597,30.96,0.2089,0.088884,0.093099,5,4,5,0.5,0.07153,0.34241,0.078314,0.37488,0.47826,0.48384,0.98848,0.4971,0.5029,0.48384,0.06285,0.28867,0.21772,0.6597,970.1,3.5643,-3.8,6.5841,30.96,30.96,6,2
70.88,6.8859,0.87307,30.96,0.018605,0.014727,0.013904,0,0,9,0,0.012536,0.67382,0.0099552,0.53509,0.75782,0.75943,0.99788,0.49947,0.50053,0.75943,0.010413,0.024163,0.43096,0.87307,978.34,4.8516,8.45,8.7393,30.96,30.96,6,2
71,6.9025,0.71113,30.96,0.20685,0.05022,0.074785,5,0,9,0.5,0.060837,0.29411,0.047121,0.2278,0.58649,0.58917,0.99545,0.49886,0.50114,0.58917,0.035511,0.29037,0.1223,0.71113,994.76,5.8998,9.2,9.3381,30.96,30.96,6,2
71,6.9196,0.7045,30.96,0.22155,0.065836,0.086399,5,5,4,0.5,0.065999,0.29789,0.073668,0.33251,0.62562,0.63217,0.98963,0.49739,0.50261,0.63217,0.046553,0.30985,0.15025,0.7045,1011.9,4.4533,7.75,7.8438,30.96,30.96,6,2
71,6.9339,0.82429,30.96,0.019488,0.013111,0.012367,0,0,9,0,0.01143,0.58652,0.011946,0.613,0.65025,0.65122,0.99851,0.49963,0.50037,0.65122,0.0092711,0.025954,0.35721,0.82429,1026.5,4.1185,6.95,7.1502,30.96,30.96,6,2
71,6.9451,0.74432,30.96,0.073523,0.036204,0.036115,0,0,9,0,0.032447,0.44131,0.029866,0.40621,0.50987,0.51084,0.9981,0.49952,0.50048,0.51084,0.0256,0.10078,0.25402,0.74432,1038.1,3.6578,6.35,6.6049,30.96,30.96,6,2
71.3,6.9595,0.90227,30.96,0.052502,0.035409,0.034733,1,1,8,0.1,0.029497,0.56182,0.03252,0.61941,0.88433,0.88705,0.99693,0.49923,0.50077,0.88705,0.025038,0.0699,0.3582,0.90227,1053.1,3.9779,6.25,6.8757,30.96,30.96,6,2
71.5,6.965,0.82164,30.96,0.018588,0.013479,0.012757,0,0,9,0,0.010693,0.57523,0.0092915,0.49986,0.64875,0.64982,0.99837,0.49959,0.50041,0.64982,0.0095314,0.024499,0.38905,0.82164,1058.9,0.68118,1.25,1.3693,30.96,30.96,6,2
70.9,6.9644,0.83557,30.96,0.0067827,0.0043898,0.004284,0,0,9,0,0.0033184,0.48925,0.0039821,0.5871,0.68816,0.68949,0.99807,0.49952,0.50048,0.68949,0.0031041,0.009076,0.34201,0.83557,1058.3,1.8017,-0.2,5.6258,30.96,30.96,6,2
69.2,6.967,0.82595,30.96,0.014629,0.0087971,0.0084241,0,0,9,0,0.0073742,0.5041,0.0073005,0.49906,0.66364,0.66474,0.99835,0.49959,0.50041,0.66474,0.0062205,0.019731,0.31527,0.82595,1061,1.0261,1.5,2.7477,30.96,30.96,6,2
68.5,6.9673,0.86345,30.96,0.010114,0.0069958,0.0066368,0,0,9,0,0.0058994,0.5833,0.0066368,0.65622,0.75712,0.75886,0.9977,0.49943,0.50057,0.75886,0.0049468,0.01342,0.3686,0.86345,1061.3,0.29889,-0.45,0.6892,30.96,30.96,6,2
69.8,6.9626,0.79243,30.96,0.027622,0.0092049,0.011388,0,0,9,0,0.0095865,0.34706,0.0092915,0.33638,0.60879,0.60983,0.99828,0.49957,0.50043,0.60983,0.0065088,0.038518,0.16898,0.79243,1056.4,3.2671,-5.7,6.0249,30.96,30.96,6,2
76.4,6.9448,0.81633,30.974,0.023724,0.0066598,0.010552,0,0,9,0,0.0084804,0.35746,0.0092915,0.39165,0.65837,0.65972,0.99794,0.49949,0.50051,0.65972,0.0047092,0.033219,0.14176,0.81633,1037.8,7.4966,-10.45,12.222,30.974,30.98,6,2
78,6.9398,0.88767,30.98,0.0072111,0.0064261,0.0060585,0,0,9,0,0.0036871,0.51131,0.0046458,0.64425,0.79155,0.79317,0.99796,0.49949,0.50051,0.79317,0.0045439,0.0091298,0.4977,0.88767,1032.6,1.7734,-1.3,6.6633,30.98,30.98,6,2
78,6.9304,0.87208,30.98,0.05423,0.02752,0.028503,0,0,9,0,0.025072,0.46233,0.022565,0.4161,0.82445,0.8276,0.99619,0.49905,0.50095,0.8276,0.01946,0.074183,0.26232,0.87208,1022.9,2.0444,-1.5,7.5928,30.98,30.98,6,2
77.2,6.9276,0.82363,30.98,0.020976,0.018024,0.017136,0,0,9,0,0.015486,0.73828,0.014601,0.69609,0.68848,0.68998,0.99782,0.49946,0.50054,0.68998,0.012745,0.026787,0.47578,0.82363,1020,2.0239,1,7.1798,30.98,30.98,6,2
73.5,6.9321,0.7473,30.98,0.064703,0.014443,0.02204,0,0,9,0,0.018804,0.29063,0.014601,0.22566,0.56524,0.5666,0.9976,0.4994,0.5006,0.5666,0.010213,0.090932,0.11232,0.7473,1024.6,1.502,-1.55,2.6315,30.98,30.98,6,2
71.5,6.9325,0.70981,30.98,0.021981,0.012167,0.012167,0,0,9,0,0.01143,0.51999,0.01261,0.57367,0.51148,0.51246,0.99808,0.49952,0.50048,0.51246,0.0086037,0.029872,0.28802,0.70981,1025.1,1.0677,2.15,3.8112,30.98,30.98,6,2
72,6.941,0.70483,30.98,0.039919,0.016518,0.017559,0,0,9,0,0.015486,0.38793,0.015928,0.39902,0.49089,0.49203,0.99769,0.49942,0.50058,0.49203,0.01168,0.055233,0.21147,0.70483,1033.8,1.9709,3.05,4.7984,30.98,30.98,6,2
72,6.9547,0.80903,30.98,0.038502,0.011965,0.014337,0,0,9,0,0.011799,0.30644,0.011946,0.31027,0.65911,0.66057,0.9978,0.49945,0.50055,0.66057,0.0084603,0.053789,0.15729,0.80903,1048,10.331,14.3,15.502,30.98,30.98,6,2
73.1,6.9688,0.84984,30.98,0.020602,0.011307,0.012757,0,0,9,0,0.0077429,0.37583,0.0073005,0.35436,0.7104,0.71195,0.99782,0.49945,0.50055,0.71195,0.0079956,0.028017,0.28538,0.84984,1062.9,5.4983,3.6,12.349,30.98,30.98,6,2
74,6.9784,0.92749,30.98,0.02353,0.029732,0.028092,1,0,9,0.1,0.022491,0.95587,0.028538,1.2129,0.83132,0.83214,0.99902,0.49975,0.50025,0.83214,0.021024,0.025793,0.81509,0.92749,1073.2,3.6902,4.35,6.0353,30.98,30.98,6,2
74,6.9885,0.71545,30.98,0.0681,0.05361,0.050978,2,0,9,0.2,0.042033,0.61722,0.042476,0.62372,0.45106,0.4522,0.99747,0.49937,0.50063,0.4522,0.037908,0.088534,0.42818,0.71545,1084.1,3.1042,4.35,4.7932,30.98,30.98,6,2
73.2,6.9964,0.79509,30.98,0.049299,0.029773,0.02861,0,0,9,0,0.021754,0.44126,0.021238,0.43079,0.63458,0.63621,0.99744,0.49936,0.50064,0.63621,0.021053,0.066465,0.31675,0.79509,1092.7,2.8937,3.9,5.7009,30.98,30.98,6,2
73.5,7.0029,0.72208,30.98,0.015343,0.017065,0.017136,0,0,9,0,0.010324,0.67287,0.014601,0.95164,0.51547,0.51644,0.99812,0.49953,0.50047,0.51644,0.012066,0.018034,0.66911,0.72208,1099.8,2.9143,4,5.1235,30.98,30.98,6,2
72.9,7.0093,0.6076,30.98,0.063916,0.015035,0.025657,0,0,9,0,0.021385,0.33458,0.017919,0.28036,0.38901,0.39046,0.9963,0.49907,0.50093,0.39046,0.010631,0.089763,0.11844,0.6076,1106.9,2.6385,3.85,4.0031,30.98,30.98,6,2
71,7.0156,0.66799,30.978,0.16177,0.034843,0.054223,5,5,4,0.5,0.043139,0.26667,0.047121,0.29129,0.45799,0.45959,0.99652,0.49913,0.50087,0.45959,0.024638,0.22744,0.10832,0.66799,1113.9,1.6062,2.65,2.6786,30.978,30.98,6,2
71,7.0194,0.86909,30.91,0.032152,0.030614,0.029701,2,0,9,0.2,0.019542,0.60779,0.019247,0.59861,0.77808,0.77955,0.99812,0.49953,0.50047,0.77955,0.021647,0.039986,0.54137,0.86909,1118.1,1.5411,2.35,2.8766,30.91,30.948,6,2
69.4,7.0318,0.80936,30.9,0.089103,0.028982,0.034926,1,1,8,0.1,0.030603,0.34346,0.033848,0.37987,0.65498,0.65742,0.99629,0.49907,0.50093,0.65742,0.020493,0.12433,0.16483,0.80936,1132.1,6.9117,9.45,10.61,30.9,30.9,6,2
68.5,7.0251,0.97428,30.9,0.039051,0.010362,0.013948,0,0,9,0,0.010693,0.27381,0.0079642,0.20394,0.9603,0.96248,0.99773,0.49943,0.50057,0.96248,0.0073268,0.054739,0.13385,0.97428,1124.5,7.261,-3.2,23.321,30.9,30.9,6,2
68.2,7.0419,0.85051,30.9,0.050254,0.027015,0.029619,0,0,9,0,0.024704,0.49157,0.023229,0.46223,0.67207,0.67271,0.99905,0.49976,0.50024,0.67271,0.019103,0.068455,0.27906,0.85051,1143.6,3.4677,5.05,9.2804,30.9,30.9,6,2
68,7.0475,0.85183,30.9,0.032478,0.0076235,0.011117,0,0,9,0,0.0092178,0.28382,0.0073005,0.22478,0.71769,0.71915,0.99797,0.49949,0.50051,0.71915,0.0053906,0.045613,0.11818,0.85183,1149.9,2.6332,4,4.5771,30.9,30.9,6,2
68,7.0533,0.75195,30.9,0.10323,0.061273,0.05875,7,3,6,0.7,0.051988,0.50359,0.051767,0.50145,0.46474,0.46548,0.99841,0.4996,0.5004,0.46548,0.043327,0.13942,0.31077,0.75195,1156.7,4.4224,7,9.3193,30.9,30.9,6,2
68,7.0691,1.0878,30.9,0.21211,0.076539,0.084646,7,5,4,0.7,0.073742,0.34767,0.071677,0.33793,1.2443,1.2501,0.99536,0.49884,0.50116,1.2501,0.054121,0.29504,0.18344,1.0878,1175.1,3.4963,6.6,7.1344,30.9,30.9,6,2
68.3,7.0767,0.94641,30.9,0.086134,0.040927,0.046628,3,0,9,0.3,0.032078,0.37242,0.034511,0.40067,0.81323,0.81396,0.99911,0.49978,0.50022,0.81396,0.02894,0.11832,0.24458,0.94641,1184.1,1.764,3.05,3.0943,30.9,30.9,6,2
69.6,7.0819,0.8817,30.9,0.024186,0.016087,0.015207,0,0,9,0,0.01438,0.59454,0.01261,0.52137,0.73778,0.7386,0.99888,0.49972,0.50028,0.7386,0.011375,0.032258,0.35263,0.8817,1190.2,1.8518,3.15,3.1741,30.9,30.9,6,2
70.3,7.087,0.75394,30.9,0.12517,0.019895,0.043351,1,0,9,0.1,0.039083,0.31224,0.033184,0.26511,0.5993,0.60139,0.99654,0.49913,0.50087,0.60139,0.014068,0.17646,0.079723,0.75394,1196.3,1.6765,2.95,2.9875,30.9,30.9,6,2
70.4,7.091,0.7639,30.9,0.10895,0.035227,0.045162,4,4,5,0.4,0.035028,0.3215,0.031857,0.2924,0.65522,0.65811,0.99561,0.4989,0.5011,0.65811,0.024909,0.15205,0.16382,0.7639,1201.1,1.658,-0.4,5.099,30.9,30.9,6,2
68.3,7.0856,0.84619,30.9,0.016029,0.0062082,0.0080528,0,0,9,0,0.0070055,0.43704,0.0066368,0.41404,0.71993,0.72167,0.9976,0.4994,0.5006,0.72167,0.0043898,0.02224,0.19739,0.84619,1194.6,5.5781,-8.15,10.785,30.9,30.9,6,2
68,7.0852,0.86909,30.9,0.022258,0.009643,0.0099552,0,0,9,0,0.0077429,0.34788,0.0086278,0.38763,0.75039,0.75183,0.99809,0.49952,0.50048,0.75183,0.0068187,0.03073,0.22189,0.86909,1194.1,5.3184,7.85,9.2453,30.9,30.9,6,2
70.6,7.0895,0.87241,30.9,0.026522,0.019452,0.018575,0,0,9,0,0.016223,0.6117,0.016592,0.6256,0.79771,0.8001,0.99701,0.49925,0.50075,0.8001,0.013755,0.034895,0.39418,0.87241,1199.4,0.84748,-1.35,1.8641,30.9,30.9,6,2
71,7.0859,0.87738,30.896,0.044001,0.015247,0.017698,0,0,9,0,0.014748,0.33518,0.013274,0.30166,0.78787,0.78984,0.9975,0.49938,0.50062,0.78984,0.010781,0.061286,0.17592,0.87738,1195,1.0865,-0.2,3.9115,30.896,30.9,6,2
71,7.0861,0.87241,30.88,0.0090473,0.0084603,0.0086392,0,0,9,0,0.0062681,0.69281,0.0073005,0.80692,0.76647,0.76811,0.99787,0.49947,0.50053,0.76811,0.0059823,0.01131,0.52893,0.87241,1195.2,0.71461,0.1,2.0857,30.88,30.88,6,2
73.6,7.0825,0.82031,30.88,0.009992,0.0061587,0.0070827,0,0,9,0,0.0062681,0.62731,0.0066368,0.66421,0.67467,0.67623,0.9977,0.49942,0.50058,0.67623,0.0043549,0.013443,0.32395,0.82031,1190.9,1.9045,-2.8,3.1937,30.88,30.88,6,2
74,7.0782,0.79642,30.88,1.1703e-16,0,0,0,0,9,0,0,0,0,0,0.63286,0.63414,0.99797,0.49949,0.50051,0.63414,0,1.655e-16,0,0.79642,1185.8,0.54528,-1.05,1.1937,30.88,30.88,6,2
73.3,7.078,0.79077,30.88,0.006646,0.0037101,0.0036686,0,0,9,0,0.0033184,0.49931,0.0033184,0.49931,0.61679,0.61796,0.99811,0.49953,0.50047,0.61796,0.0026234,0.0090253,0.29067,0.79077,1185.5,0.7947,1.25,1.7958,30.88,30.88,6,2
71.6,7.0799,0.81732,30.88,0.005651,0.0033184,0.0033184,0,0,9,0,0.002581,0.45673,0.001991,0.35233,0.6734,0.67487,0.99783,0.49946,0.50054,0.67487,0.0023465,0.0076395,0.30715,0.81732,1187.8,0.53333,-0.55,1.7536,30.88,30.88,6,2
70.3,7.0784,0.8359,30.88,0.010071,0.0019941,0.0034979,0,0,9,0,0.0029497,0.29288,0.0033184,0.32949,0.70003,0.70147,0.99794,0.49948,0.50052,0.70147,0.00141,0.014173,0.099489,0.8359,1186.1,0.2675,0.1,1.0954,30.88,30.88,6,2
70.7,7.0803,0.85548,30.88,0.018953,0.0078606,0.0082775,0,0,9,0,0.0073742,0.38907,0.0066368,0.35017,0.72305,0.72442,0.9981,0.49953,0.50047,0.72442,0.0055583,0.026221,0.21197,0.85548,1188.3,1.0379,1.5,1.7176,30.88,30.88,6,2
70.3,7.0811,0.9786,30.88,0.15238,0.056971,0.064327,3,3,6,0.3,0.04277,0.28069,0.049776,0.32666,0.86659,0.86781,0.99859,0.49965,0.50035,0.86781,0.040285,0.2117,0.1903,0.9786,1189.2,1.0973,0.45,2.8679,30.88,30.88,6,2
70.5,7.0836,0.90426,30.88,0.091539,0.065367,0.062748,4,2,7,0.4,0.05162,0.56391,0.045794,0.50027,0.69048,0.69094,0.99934,0.49983,0.50017,0.69094,0.046222,0.12092,0.38224,0.90426,1192.3,0.81131,1.2,2.1095,30.88,30.88,6,2
69.5,7.0829,0.89763,30.88,0.066777,0.010508,0.023569,0,0,9,0,0.021385,0.32025,0.024556,0.36773,0.78961,0.79109,0.99812,0.49953,0.50047,0.79109,0.0074305,0.094144,0.078927,0.89763,1191.4,0.74506,-0.35,1.93,30.88,30.88,6,2
70,7.082,0.78314,30.88,0.061825,0.036128,0.037117,2,2,7,0.2,0.028022,0.45325,0.027875,0.45086,0.55582,0.55664,0.99853,0.49963,0.50037,0.55664,0.025546,0.083618,0.30551,0.78314,1190.4,0.69282,1.3,2.7928,30.88,30.88,6,2
70,7.088,0.81566,30.88,0.1138,0.045563,0.049554,3,0,9,0.3,0.037977,0.33373,0.04513,0.39659,0.59676,0.59744,0.99886,0.49972,0.50028,0.59744,0.032218,0.15767,0.20434,0.81566,1197.5,1.7894,2.4,4.2778,30.88,30.88,6,2
70,7.0831,0.82628,30.88,0.020396,0.01749,0.016592,0,0,9,0,0.012905,0.63271,0.013274,0.65079,0.69818,0.6998,0.99768,0.49942,0.50058,0.6998,0.012367,0.026059,0.47458,0.82628,1191.7,1.2474,-1.85,4.932,30.88,30.88,6,2
70.9,7.0773,0.66534,30.88,0.072504,0.040826,0.039667,2,0,9,0.2,0.037609,0.51871,0.036502,0.50345,0.38493,0.38538,0.99882,0.49971,0.50029,0.38538,0.028868,0.098389,0.29341,0.66534,1184.8,3.8882,-6.55,6.7435,30.88,30.88,6,2
78.3,7.0739,0.71976,30.884,0.028177,0.022513,0.021277,0,0,9,0,0.019173,0.68045,0.017919,0.63595,0.48184,0.4822,0.99925,0.49981,0.50019,0.4822,0.015919,0.03653,0.43578,0.71976,1180.8,3.9325,5.1,9.0167,30.884,30.89,6,2
81.5,7.0863,0.6295,30.89,0.10221,0.069932,0.06623,6,3,6,0.6,0.057888,0.56637,0.052431,0.51298,0.29121,0.2913,0.99971,0.49993,0.50007,0.2913,0.049449,0.13582,0.36407,0.6295,1195.5,2.0833,5.15,8.0109,30.89,30.89,6,2
81,7.1281,0.77319,30.89,0.023929,0.011348,0.011442,0,0,9,0,0.0099552,0.41603,0.0092915,0.38829,0.58369,0.58481,0.99809,0.49952,0.50048,0.58481,0.0080242,0.032876,0.24408,0.77319,1246.5,47.459,69.4,83.368,30.89,30.89,6,2
81,7.2291,0.75095,30.89,0.020815,0.0086215,0.010494,0,0,9,0,0.0088491,0.42514,0.0086278,0.41451,0.54748,0.54829,0.99853,0.49963,0.50037,0.54829,0.0060963,0.028798,0.21169,0.75095,1379,37.989,59.7,75.311,30.89,30.89,6,2
80.8,7.1343,0.7702,30.89,0.024607,0.01366,0.013502,0,0,9,0,0.012905,0.52443,0.01261,0.51244,0.6201,0.62201,0.99693,0.49923,0.50077,0.62201,0.0096589,0.033433,0.2889,0.7702,1254.2,88.745,-152.2,195.86,30.89,30.89,6,2
80,7.0724,0.65041,30.89,0.10329,0.071,0.066955,7,3,6,0.7,0.060469,0.58542,0.061059,0.59113,0.32129,0.32197,0.9979,0.49947,0.50053,0.32197,0.050204,0.13718,0.36598,0.65041,1178.9,12.376,18.65,22.346,30.89,30.89,6,2
80,7.0961,0.76323,30.89,0.069202,0.009238,0.02275,0,0,9,0,0.021017,0.3037,0.022565,0.32608,0.58511,0.58626,0.99805,0.49951,0.50049,0.58626,0.0065323,0.097648,0.066896,0.76323,1207.2,6.5635,7.85,28.729,30.89,30.89,6,2
80,7.1147,0.6952,30.89,0.034495,0.008296,0.013547,0,0,9,0,0.011061,0.32067,0.0099552,0.2886,0.48899,0.49033,0.99726,0.49931,0.50069,0.49033,0.0058662,0.048429,0.12113,0.6952,1229.9,3.7145,5,14.429,30.89,30.89,6,2
79.1,7.1084,0.77153,30.89,0.022682,0.019772,0.019444,1,0,9,0.1,0.012167,0.53643,0.016592,0.73149,0.61031,0.61152,0.99802,0.4995,0.5005,0.61152,0.013981,0.028871,0.48425,0.77153,1222.2,2.5854,-4.55,6.5326,30.89,30.89,6,2
78,7.1194,0.68691,30.89,0.090689,0.045057,0.044617,4,4,5,0.4,0.038715,0.42689,0.035839,0.39518,0.44638,0.44795,0.99649,0.49912,0.50088,0.44795,0.03186,0.12423,0.25645,0.68691,1235.7,11.095,14.1,17.218,30.89,30.89,6,2
