0.48632,0.51135,10,3
0.59694,0.63696,7,2
0.35456,0.35283,8,3
0.35663,0.38875,3,1
0.40285,0.5376,5,2
0.78632,0.96129,5,2
0.50378,0.51025,10,3
0.45523,0.38503,3,1
0.80276,0.62076,7,2
0.5688,0.4324,7,2
0.35504,0.38437,5,2
0.60885,0.64831,8,3
0.47681,0.058094,7,2
0.55081,0.33232,2,1
0.91189,0.71772,7,2
0.37605,0.63452,2,1
0.87016,0.44283,10,3
0.52885,0.06451,7,2
0.54304,0.51268,9,3
0.39521,0.6187,8,3
0.2932,0.56891,6,2
0.15965,0.58954,3,1
0.31111,0.33411,5,2
0.41532,0.50593,8,3
0.26321,0.62326,6,2
0.43948,0.7834,5,2
0.78084,0.61754,7,2
0.48315,0.030248,7,2
0.40009,0.44088,2,1
0.4123,0.52031,9,3
0.49346,0.35658,3,1
0.92854,0.51735,9,3
0.59978,0.3647,8,3
0.44854,0.51315,8,3
0.68211,0.74305,5,2
0.39892,0.57215,5,2
0.37584,0.4455,2,1
0.25752,0.52203,9,3
0.61877,0.65614,7,2
0.64293,0.75109,5,2
0.49558,0.72555,7,2
0.59344,0.34303,2,1
0.42416,0.51948,8,3
0.99974,0.50712,9,3
0.43663,0.13141,6,2
0.40712,0.50604,8,3
0.8315,0.50277,8,3
0.45778,0.57889,5,2
0.60798,0.73594,5,2
0.53924,0.28886,8,3
0.22951,0.34425,8,3
0.55102,0.85753,3,1
0.20539,0.47554,3,1
0.58792,0.39053,10,3
0.58908,0.41809,7,2
0.49713,0.14092,7,2
0.44768,0.31555,3,1
0.48419,0.41881,7,2
0.50378,0.5116,10,3
0.35905,0.39376,3,1
0.61769,0.38892,10,3
0.4006,0.66843,6,2
0.82006,0.68379,7,2
0.48453,0.59451,6,2
0.64791,0.69509,7,2
0.54563,0.5423,7,2
0.60962,0.78792,5,2
0.80777,0.50949,9,3
0.46132,0.070428,7,2
0.61165,0.32516,2,1
0.54895,0.13155,7,2
0.32147,0.56687,3,1
0.33743,0.33794,5,2
0.43646,0.55098,3,1
0.80173,0.67506,7,2
0.56716,0.77518,5,2
0.91953,0.44682,10,3
0.39745,0.52157,9,3
0.38835,0.53861,8,3
0.8151,0.37969,2,1
0.47344,0.35629,3,1
0.43871,0.31175,8,3
0.65976,0.62402,7,2
0.36893,0.38883,3,1
0.47724,0.54558,9,3
0.75957,0.65873,7,2
0.43245,0.51854,8,3
0.58403,0.69124,5,2
0.46516,0.5116,10,3
0.34951,0.34227,4.5,1
0.52449,0.38774,3,1
0.90639,0.45168,10,3
0.91262,0.44605,10,3
0.35491,0.33521,8,3
0.43379,0.38591,5,2
0.55405,0.37779,3,1
0.7027,0.4111,10,3
0.43301,0.36066,4.5,1
0.5068,0.2822,2,1
0.45998,0.38976,8,3
0.67681,0.42671,7,2
0.41502,0.072097,7,2
0.47594,0.54366,9,3
0.42524,0.42488,3,1
0.39197,0.30531,8,3
0.47206,0.38005,3,1
0.54658,0.31737,2,1
0.42934,0.6089,6,2
0.41532,0.38317,3,1
0.9754,0.51076,8,3
0.76958,0.55071,6,2
0.63871,0.70664,7,2
0.25756,0.28819,8,3
0.64285,0.4555,10,3
0.47249,0.10065,7,2
0.28056,0.49608,3,1
0.2608,0.61358,3,1
0.41169,0.38115,3,1
0.85092,0.50879,9,3
0.70744,0.56062,8,3
0.46041,0.05542,7,2
0.4781,0.26725,2,1
0.37648,0.61229,3,1
0.82352,0.38079,10,3
0.47154,0.59278,3,1
0.45666,0.48498,3,1
0.7707,0.66664,7,2
0.47033,0.11304,6,2
0.44397,0.83101,3,1
0.474,0.36067,8,3
0.44466,0.51935,9,3
0.60803,0.5413,6,2
0.44639,0.35417,3,1
0.51478,0.12006,7,2
0.77713,0.96083,5,2
0.78667,0.63951,8,3
0.39284,0.83545,3,1
0.49946,0.50876,7,2
0.58874,0.31714,2,1
0.86171,0.50569,10,3
0.53441,0.387,8,3
0.39827,0.7044,6,2
0.33679,0.57604,3,1
0.41057,0.36608,3,1
0.44984,0.53342,6,2
0.41273,0.3527,5,2
0.33178,0.60919,3,1
0.43905,0.144,7,2
0.3342,0.60981,3,1
0.45286,0.31342,8,3
0.37907,0.51287,8,3
0.41195,0.50556,8,3
0.41109,0.62419,6,2
0.40216,0.39331,3,1
0.94949,0.39784,4.5,1
0.13497,0.62837,2,1
0.41886,0.024522,7,2
0.28091,0.51485,8,3
0.3301,0.38231,4.5,1
0.53614,0.10486,7,2
0.33225,0.3226,8,3
0.4375,0.049902,7,2
0.3783,0.34119,8,3
0.91154,0.39657,4.5,1
0.91059,0.49786,8,3
0.46472,0.5085,2,1
0.8284,0.51805,9,3
0.21812,0.51607,8,3
0.43862,0.57612,5,2
0.56867,0.3392,2,1
0.50442,0.057637,7,2
0.38317,0.33178,8,3
0.33614,0.39014,3,1
0.26516,0.60703,6,2
0.45631,0.39158,3,1
0.6869,0.49656,8,3
0.30317,0.46354,2,1
0.47033,0.044152,7,2
0.77044,0.81686,5,2
0.48436,0.030565,7,2
0.43517,0.51407,6,2
0.45739,0.7038,3,1
0.423,0.34994,5,2
0.96037,0.75845,7,2
0.45286,0.85239,5,2
0.4044,0.55836,4.5,1
0.8822,0.38201,2,1
0.57791,0.51969,9,3
0.46749,0.63522,7,2
0.45333,0.35918,3,1
0.73981,0.49464,9,3
0.3754,0.29812,8,3
0.32682,0.49802,8,3
0.52535,0.44101,7,2
0.60604,0.0094406,7,2
0.55038,0.12743,7,2
0.37454,0.54593,9,3
0.56971,0.34909,2,1
0.57735,0.77933,5,2
0.53507,0.7272,7,2
0.34908,0.43195,2,1
0.4123,0.33988,2,1
0.4617,0.013596,7,2
0.41942,0.36439,3,1
0.32781,0.30238,2,1
0.46149,0.76936,7,2
0.3137,0.53346,3,1
0.33998,0.29726,8,3
0.28285,0.49981,8,3
0.30999,0.58157,4.5,1
0.92652,0.49664,8,3
0.39538,0.56349,4.5,1
0.35469,0.38163,4.5,1
0.93959,0.54117,6,2
0.4069,0.85753,3,1
0.47491,0.53195,7,2
0.55033,0.42057,7,2
0.40906,0.57768,4.5,1
0.76531,0.6662,7,2
0.84358,0.3606,2,1
0.29536,0.50129,8,3
0.57584,0.14834,6,2
0.94777,0.76551,7,2
0.72557,0.36669,2,1
0.46343,0.12201,7,2
0.57053,0.3885,3,1
0.61165,0.31324,2,1
0.48069,0.30061,2,1
0.30852,0.58353,3,1
0.54024,0.13433,7,2
0.38619,0.61177,3,1
0.51521,0.43975,2,1
0.87292,0.43796,10,3
0.42977,0.39234,3,1
0.48841,0.37935,3,1
0.56656,0.4725,2,1
0.49092,0.039313,7,2
0.45454,0.13345,6,2
0.33886,0.60571,8,3
0.4246,0.51056,8,3
0.53182,0.032803,7,2
0.70378,0.51187,9,3
0.39461,0.53501,9,3
0.92971,0.44711,10,3
0.40298,0.54783,3,1
0.33769,0.44001,2,1
0.37536,0.3067,8,3
0.41855,0.51145,8,3
0.47469,0.38277,3,1
0.92945,0.4471,10,3
0.47478,0.51193,10,3
0.45912,0.54136,6,2
0.94768,0.76593,7,2
0.37553,0.51859,8,3
0.61838,0.65404,7,2
0.40125,0.32808,4.5,1
0.41558,0.014424,7,2
0.6869,0.60193,3,1
0.4101,0.58849,4.5,1
0.93247,0.44527,10,3
0.43793,0.35411,8,3
0.64444,0.078196,7,2
0.4145,0.070182,7,2
0.4904,0.13465,7,2
0.41156,0.050294,7,2
0.4857,0.42895,7,2
0.62183,0.41702,7,2
0.42356,0.54049,9,3
0.51927,0.42198,7,2
0.83905,0.43466,10,3
0.43469,0.52864,9,3
0.85828,0.58749,2,1
0.73376,0.42115,3,1
0.44876,0.37588,3,1
0.36716,0.43849,2,1
0.78684,0.49908,10,3
0.8689,0.69453,7,2
0.57023,0.47142,2,1
0.41204,0.10641,7,2
0.52708,0.85753,3,1
0.34671,0.38373,4.5,1
0.35396,0.59543,8,3
0.96427,0.50749,9,3
0.24393,0.34411,8,3
0.4164,0.61593,6,2
0.37627,0.34903,8,3
0.39646,0.50682,8,3
0.80354,0.38373,4.5,1
0.36311,0.018262,7,2
0.57381,0.058971,7,2
0.71508,0.76531,5,2
0.94391,0.50696,8,3
0.82235,0.63727,7,2
0.38317,0.33259,4.5,1
0.56906,0.26291,2,1
0.47206,0.74624,7,2
0.43387,0.51271,6,2
0.39223,0.50696,8,3
0.46964,0.3988,8,3
0.62934,0.4561,10,3
0.89506,0.37794,2,1
0.4047,0.54189,8,3
0.68263,0.40877,10,3
0.61679,0.42117,2,1
0.53506,0.79753,5,2
0.40686,0.080263,7,2
0.37213,0.52615,5,2
0.91262,0.75118,7,2
0.40142,0.61344,3,1
0.44358,0.38724,5,2
0.59987,0.37577,10,3
0.35879,0.36615,4.5,1
0.54283,0.65299,7,2
0.72781,0.85202,5,2
0.40885,0.50577,8,3
0.532,0.32026,2,1
0.37049,0.49571,6,2
0.39763,0.50661,8,3
0.28475,0.59703,3,1
0.4551,0.1329,6,2
0.9133,0.39445,4.5,1
0.42373,0.3651,3,1
0.43279,0.50679,10,3
0.45765,0.5651,7,2
0.47426,0.54677,9,3
0.34606,0.56546,4.5,1
0.51288,0.51074,6,2
0.59098,0.51125,9,3
0.39672,0.09129,7,2
0.51888,0.41807,7,2
0.35573,0.61157,6,2
0.44595,0.31242,8,3
0.41666,0.33958,2,1
0.58792,0.42537,2,1
0.37799,0.54484,9,3
0.42762,0.63341,7,2
0.36099,0.603,3,1
0.62002,0.34612,2,1
0.57752,0.32084,2,1
0.697,0.41062,2,1
0.5657,0.2936,2,1
0.2797,0.35061,4.5,1
0.38317,0.61848,8,3
0.48962,0.47683,3,1
0.42503,0.31763,8,3
0.68414,0.76714,5,2
0.41661,0.53187,6,2
0.60561,0.37589,10,3
0.45027,0.36173,3,1
0.38792,0.55518,3,1
0.67396,0.41633,7,2
0.89042,0.58471,2,1
0.44509,0.73076,7,2
0.58045,0.4599,2,1
0.24621,0.18636,4.5,1
0.40237,0.5185,9,3
0.39504,0.064013,7,2
0.47059,0.13389,7,2
0.41748,0.51821,8,3
0.57411,0.5,7,2
0.94235,0.50787,8,3
0.54369,0.42391,7,2
0.42006,0.55123,6,2
0.31197,0.63927,2,1
0.37735,0.36089,4.5,1
0.38619,0.52183,9,3
0.36332,0.62558,6,2
0.46593,0.50591,10,3
0.52017,0.54239,7,2
0.48207,0.064943,7,2
0.41575,0.43789,2,1
0.83486,0.50736,10,3
0.23732,0.62382,6,2
0.55271,0.51249,9,3
0.35146,0.46919,3,1
0.2655,0.51522,8,3
0.44854,0.072575,7,2
0.47875,0.10568,7,2
0.82848,0.52711,8,3
0.36936,0.10716,7,2
0.58943,0.075068,7,2
0.43754,0.47338,6,2
0.44324,0.013965,7,2
0.38706,0.51304,6,2
0.7219,0.6509,7,2
0.46809,0.81252,5,2
0.42611,0.37238,3,1
0.35275,0.33749,2,1
0.54347,0.41691,7,2
0.25769,0.57415,2,1
0.40777,0.9331,5,2
0.45545,0.48233,6,2
0.19935,0.62488,6,2
0.39983,0.61902,6,2
0.3216,0.39132,3,1
0.50615,0.035082,7,2
0.5544,0.72673,7,2
0.78399,0.62183,7,2
0.53424,0.43727,7,2
0.34132,0.53349,3,1
0.43107,0.85753,3,1
0.56311,0.5137,10,3
0.33424,0.43595,2,1
0.37972,0.36615,3,1
0.84984,0.43183,10,3
0.83577,0.71861,5,2
0.27452,0.60547,3,1
0.37644,0.43887,2,1
0.37027,0.43828,2,1
0.47184,0.74472,7,2
0.4835,0.52281,7,2
0.47612,0.42121,7,2
0.45782,0.070892,7,2
0.41661,0.51044,8,3
0.25933,0.58275,2,1
0.91732,0.39153,4.5,1
0.48932,0.54535,9,3
0.33808,0.58507,4.5,1
0.44272,0.42802,3,1
0.72535,0.8341,5,2
0.37704,0.49873,3,1
0.27646,0.052973,7,2
0.58011,0.73261,7,2
0.25014,0.2872,8,3
0.39374,0.51959,8,3
0.48846,0.38944,8,3
0.41998,0.70754,7,2
0.17282,0.28522,8,3
0.44142,0.58152,3,1
0.33571,0.34525,4.5,1
0.38684,0.14161,6,2
0.92006,0.45419,10,3
0.50917,0.49621,7,2
0.14693,0.58572,3,1
0.57049,0.42203,7,2
0.16591,0.2847,8,3
0.52319,0.35116,2,1
0.51823,0.133,7,2
0.39461,0.51743,8,3
0.43581,0.54974,3,1
0.61769,0.3464,2,1
0.75556,0.65691,7,2
0.3984,0.53754,6,2
0.24082,0.52703,8,3
0.76337,0.53972,7,2
0.73068,0.50979,10,3
0.36354,0.50872,8,3
0.49717,0.39996,8,3
0.43862,0.55016,3,1
0.5704,0.59241,7,2
0.25916,0.60695,6,2
0.48117,0.40253,2,1
0.15167,0.61701,2,1
0.25545,0.29346,8,3
0.69903,0.67666,7,2
0.34757,0.46907,3,1
0.75059,0.53536,9,3
0.72859,0.078227,7,2
0.35875,0.59181,8,3
0.43948,0.68097,7,2
0.5767,0.29192,2,1
0.36608,0.63747,2,1
0.26015,0.52059,9,3
0.50408,0.69598,7,2
0.63046,0.64297,7,2
0.56742,0.5899,7,2
0.56073,0.51989,9,3
0.46753,0.14395,7,2
0.41553,0.31323,3,1
0.41704,0.67194,7,2
0.18291,0.62615,6,2
0.41273,0.15342,4.5,1
0.47465,0.80698,5,2
0.70313,0.74677,7,2
0.38969,0.50209,8,3
0.47051,0.59297,3,1
0.44095,0.38058,8,3
0.34076,0.29728,8,3
0.54257,0.045207,7,2
0.44216,0.13195,6,2
0.85929,0.42813,10,3
0.83478,0.50929,9,3
0.56354,0.47447,2,1
0.74908,0.69317,7,2
0.67008,0.42635,7,2
0.45213,0.63685,8,3
0.88544,0.72165,7,2
0.36043,0.37266,4.5,1
0.47102,0.42916,7,2
0.39866,0.37253,8,3
0.49087,0.38158,8,3
0.31672,0.49922,8,3
0.51167,0.52527,7,2
0.52578,0.42673,7,2
0.36738,0.39192,8,3
0.4586,0.12502,6,2
0.38429,0.6716,6,2
0.27353,0.52072,9,3
0.48004,0.062826,7,2
0.81161,0.34057,2,1
0.52643,0.48307,7,2
0.39094,0.38831,3,1
0.25868,0.56875,4.5,1
0.40371,0.38295,3,1
0.47262,0.37962,8,3
0.5814,0.52007,9,3
0.47012,0.53074,9,3
0.40026,0.57783,4.5,1
0.45135,0.31308,8,3
0.59417,0.39095,10,3
0.55275,0.3947,8,3
0.55858,0.51248,9,3
0.51305,0.12012,7,2
0.14347,0.61853,2,1
0.41899,0.56439,6,2
0.41122,0.50567,8,3
0.95838,0.51719,9,3
0.38783,0.69964,6,2
0.47167,0.06257,7,2
0.49191,0.54371,7,2
0.49769,0.39997,8,3
0.34762,0.33744,2,1
0.49493,0.72558,7,2
0.53446,0.16564,4.5,1
0.71111,0.3857,10,3
0.49342,0.38722,3,1
0.49083,0.54623,7,2
0.53549,0.8459,5,2
0.72816,0.62917,7,2
0.66313,0.53791,9,3
0.4671,0.14134,7,2
0.73234,0.53676,9,3
0.4986,0.31461,2,1
0.43409,0.73145,7,2
0.47638,0.38103,3,1
0.79789,0.46038,2,1
0.52859,0.63777,2,1
0.44401,0.77162,5,2
0.41467,0.52051,9,3
0.69575,0.67312,7,2
0.55517,0.011595,7,2
0.93137,0.44909,10,3
0.42006,0.31072,8,3
0.62188,0.0741,7,2
0.75426,0.6211,7,2
0.47832,0.54634,9,3
0.52967,0.47884,6,2
0.56647,0.38905,3,1
0.70723,0.16617,5,2
0.40453,0.51536,9,3
0.47573,0.28605,2,1
0.3978,0.85797,3,1
0.34693,0.287,2,1
0.42831,0.10542,7,2
0.42123,0.67981,7,2
0.70391,0.53765,9,3
0.43366,0.080193,6,2
0.55448,0.058352,7,2
0.47314,0.052954,7,2
0.48328,0.51986,7,2
0.42287,0.36881,3,1
0.53269,0.0327,7,2
0.52751,0.58884,7,2
0.38988,0.50127,3,1
0.89817,0.79955,5,2
1,0.50701,9,3
0.48844,0.51134,10,3
0.42058,0.38988,3,1
0.89471,0.44364,10,3
0.52643,0.41781,7,2
0.23732,0.34409,8,3
0.3329,0.51136,6,2
0.47107,0.39237,3,1
0.39331,0.69628,6,2
0.53506,0.43722,7,2
0.80686,0.69818,7,2
0.50011,0.10539,7,2
0.26334,0.64097,2,1
0.49752,0.14671,7,2
0.7657,0.65631,7,2
0.60479,0.51327,9,3
0.76803,0.39614,10,3
0.41976,0.48957,3,1
0.44583,0.0044907,7,2
0.66006,0.4162,7,2
0.40151,0.59666,6,2
0.53484,0.059738,7,2
0.3657,0.49849,3,1
0.46749,0.069284,7,2
0.48194,0.59627,6,2
0.37972,0.51556,8,3
0.45825,0.39643,8,3
0.50809,0.83394,3,1
0.65415,0.46352,10,3
0.3795,0.57487,8,3
0.43409,0.040225,7,2
0.39832,0.57793,4.5,1
0.54887,0.85753,3,1
0.42028,0.51152,8,3
0.43107,0.39045,3,1
